Account,GameNumber,MoveNumber,Move,Time
Cosmos_IV,1,1,d4,0:09:59.9
Cosmos_IV,1,1,d6,0:09:57.8
Cosmos_IV,1,2,c4,0:09:58.8
Cosmos_IV,1,2,a5,0:09:52.5
Cosmos_IV,1,3,d5,0:09:57.6
Cosmos_IV,1,3,c5,0:09:47.2
Cosmos_IV,1,4,e4,0:09:54.8
Cosmos_IV,1,4,e5,0:09:31.4
Cosmos_IV,1,5,Nc3,0:09:53.6
Cosmos_IV,1,5,Ne7,0:09:26.8
Cosmos_IV,1,6,b3,0:09:52.4
Cosmos_IV,1,6,g6,0:09:14
Cosmos_IV,1,7,Bg5,0:09:50.8
Cosmos_IV,1,7,h6,0:08:56
Cosmos_IV,1,8,Bxe7,0:09:43.4
Cosmos_IV,1,8,Bxe7,0:08:54
Cosmos_IV,1,9,Be2,0:09:37.5
Cosmos_IV,1,9,g5,0:08:51.6
Cosmos_IV,1,10,g4,0:09:33
Cosmos_IV,1,10,h5,0:08:48.2
Cosmos_IV,1,11,h3,0:09:11.6
Cosmos_IV,1,11,f6,0:08:27.9
Cosmos_IV,1,12,Qd2,0:09:02.2
Cosmos_IV,1,12,Na6,0:08:12.2
Cosmos_IV,1,13,O-O-O,0:08:56.8
Cosmos_IV,1,13,Nb4,0:08:09.2
Cosmos_IV,1,14,a3,0:08:51.2
Cosmos_IV,1,14,Na6,0:07:59.8
Cosmos_IV,1,15,Qb2,0:08:42.2
Cosmos_IV,1,15,Bd7,0:07:50.5
Cosmos_IV,1,16,gxh5,0:08:29.7
Cosmos_IV,1,16,f5,0:07:37.2
Cosmos_IV,1,17,Rd3,0:08:12.9
Cosmos_IV,1,17,g4,0:07:16.3
Cosmos_IV,1,18,hxg4,0:08:06.9
Cosmos_IV,1,18,Bg5+,0:07:10.5
Cosmos_IV,1,19,Kd1,0:07:57.9
Cosmos_IV,1,19,fxg4,0:06:48.2
Cosmos_IV,1,20,Rg3,0:07:39.8
Cosmos_IV,1,20,Qf6,0:06:28.6
Cosmos_IV,1,21,f3,0:07:19
Cosmos_IV,1,21,Rg8,0:05:57.7
Cosmos_IV,1,22,fxg4,0:07:16.5
Cosmos_IV,1,22,Bf4,0:05:49.8
Cosmos_IV,1,23,Rf3,0:07:10.3
Cosmos_IV,1,23,Bxg4,0:05:27
Cosmos_IV,1,24,Rf2,0:06:59.7
Cosmos_IV,1,24,Bxe2+,0:05:12.7
Cosmos_IV,1,25,Qxe2,0:06:49.2
Cosmos_IV,1,25,O-O-O,0:05:02.9
Cosmos_IV,1,26,Nh3,0:06:41
Cosmos_IV,1,26,Rdf8,0:04:27.2
Cosmos_IV,1,27,Rhf1,0:06:37.7
Cosmos_IV,1,27,Qh6,0:04:21.8
Cosmos_IV,1,28,Nxf4,0:05:50.3
Cosmos_IV,1,28,exf4,0:04:18.5
Cosmos_IV,1,29,Rh2,0:05:29.8
Cosmos_IV,1,29,Rg3,0:03:56.8
Cosmos_IV,1,30,Rf3,0:05:10.9
Cosmos_IV,1,30,Rg1+,0:03:52.6
Cosmos_IV,1,31,Kd2,0:04:59.4
Cosmos_IV,1,31,Ra1,0:03:32.4
Cosmos_IV,1,32,a4,0:04:44.5
Cosmos_IV,1,32,Ra3,0:03:26.8
Cosmos_IV,1,33,Ke1,0:03:29.4
Cosmos_IV,1,33,Rxb3,0:03:17.2
Cosmos_IV,1,34,Nd1,0:03:19.1
Cosmos_IV,1,34,Rb1,0:02:40.1
Cosmos_IV,1,35,Qc2,0:03:02.8
Cosmos_IV,1,35,Ra1,0:02:24.7
Cosmos_IV,1,36,Qb2,0:02:59.9
Cosmos_IV,1,36,Rxa4,0:02:17
Cosmos_IV,1,37,Qb3,0:02:32.3
Cosmos_IV,1,37,Ra1,0:01:58.9
Cosmos_IV,1,38,Ra2,0:02:27.7
Cosmos_IV,1,38,Rxa2,0:01:39.9
Cosmos_IV,1,39,Qxa2,0:02:26.1
Cosmos_IV,1,39,Qxh5,0:01:37.8
Cosmos_IV,1,40,Qa3,0:02:11
Cosmos_IV,1,40,Nb4,0:01:24.9
Cosmos_IV,1,41,Rh3,0:02:01.9
Cosmos_IV,1,41,Nc2+,0:01:20.4
Cosmos_IV,2,1,e4,0:09:59.9
Cosmos_IV,2,1,Nc6,0:09:56.8
Cosmos_IV,2,2,Nf3,0:09:59
Cosmos_IV,2,2,e5,0:09:51.9
Cosmos_IV,2,3,Bc4,0:09:57.1
Cosmos_IV,2,3,a6,0:09:42
Cosmos_IV,2,4,d4,0:09:54.9
Cosmos_IV,2,4,b5,0:09:40.7
Cosmos_IV,2,5,Bd5,0:09:43.9
Cosmos_IV,2,5,Nf6,0:09:31.8
Cosmos_IV,2,6,Bxc6,0:09:42.2
Cosmos_IV,2,6,dxc6,0:09:30.6
Cosmos_IV,2,7,dxe5,0:09:41.2
Cosmos_IV,2,7,Nxe4,0:09:27.7
Cosmos_IV,2,8,Qxd8+,0:09:33.5
Cosmos_IV,2,8,Kxd8,0:09:25.6
Cosmos_IV,2,9,O-O,0:09:31.9
Cosmos_IV,2,9,Bf5,0:09:23
Cosmos_IV,2,10,Rd1+,0:09:22
Cosmos_IV,2,10,Kc8,0:09:15.5
Cosmos_IV,2,11,Bg5,0:09:13.5
Cosmos_IV,2,11,f6,0:08:57.8
Cosmos_IV,2,12,Rd4,0:09:03.5
Cosmos_IV,2,12,fxg5,0:08:46.1
Cosmos_IV,2,13,g4,0:09:01.8
Cosmos_IV,2,13,Bxg4,0:08:30.2
Cosmos_IV,2,14,Kg2,0:08:59.1
Cosmos_IV,2,14,h5,0:08:07.3
Cosmos_IV,2,15,Rxe4,0:08:45.2
Cosmos_IV,2,15,Bxf3+,0:07:55.2
Cosmos_IV,2,16,Kxf3,0:08:43.1
Cosmos_IV,2,16,g4+,0:07:54.7
Cosmos_IV,2,17,Kg2,0:08:38.4
Cosmos_IV,2,17,Kb7,0:07:47.9
Cosmos_IV,2,18,Nc3,0:08:33.1
Cosmos_IV,2,18,Rd8,0:07:30.9
Cosmos_IV,2,19,Rae1,0:08:22.8
Cosmos_IV,2,19,Bb4,0:07:07.2
Cosmos_IV,2,20,e6,0:08:21.5
Cosmos_IV,2,20,Rhe8,0:06:58
Cosmos_IV,2,21,Ne2,0:08:13.7
Cosmos_IV,2,21,Bxe1,0:06:55.6
Cosmos_IV,2,22,e7,0:08:03
Cosmos_IV,2,22,Rd7,0:06:50.1
Cosmos_IV,2,23,Rxg4,0:07:56.2
Cosmos_IV,2,23,Rdxe7,0:06:44.4
Cosmos_IV,2,24,Rf4,0:07:38.9
Cosmos_IV,2,24,Rxe2,0:06:42.3
Cosmos_IV,2,25,b4,0:07:33.6
Cosmos_IV,2,25,g5,0:06:29.6
Cosmos_IV,2,26,Rf5,0:07:23.2
Cosmos_IV,2,26,Rg8,0:06:21.9
Cosmos_IV,2,27,a4,0:07:19
Cosmos_IV,2,27,h4,0:06:15.2
Cosmos_IV,2,28,axb5,0:07:11.6
Cosmos_IV,2,28,h3+,0:06:12.9
Cosmos_IV,2,29,Kxh3,0:07:08.5
Cosmos_IV,2,29,g4+,0:05:55
Cosmos_IV,2,30,Kg3,0:07:00.6
Cosmos_IV,2,30,axb5,0:05:37.6
Cosmos_IV,2,31,c4,0:06:57.5
Cosmos_IV,2,31,bxc4,0:05:35.8
Cosmos_IV,2,32,b5,0:06:55
Cosmos_IV,2,32,cxb5,0:05:34.3
Cosmos_IV,2,33,Rxb5+,0:06:53.2
Cosmos_IV,2,33,Kc6,0:05:30.8
Cosmos_IV,2,34,Rc5+,0:06:43.5
Cosmos_IV,2,34,Kxc5,0:05:29
Cosmos_IV,2,35,h4,0:06:39.2
Cosmos_IV,2,35,Bxf2+,0:05:25.1
Cosmos_IV,2,36,Kg2,0:06:34.8
Cosmos_IV,3,1,d4,0:09:59.9
Cosmos_IV,3,1,Nf6,0:09:57
Cosmos_IV,3,2,Nc3,0:09:54.3
Cosmos_IV,3,2,d5,0:09:52.7
Cosmos_IV,3,3,Bg5,0:09:50.7
Cosmos_IV,3,3,g6,0:09:47.1
Cosmos_IV,3,4,Nf3,0:09:42.2
Cosmos_IV,3,4,Bg7,0:09:44.3
Cosmos_IV,3,5,Bxf6,0:09:29.4
Cosmos_IV,3,5,Bxf6,0:09:41.3
Cosmos_IV,3,6,e4,0:09:28.9
Cosmos_IV,3,6,O-O,0:09:38.3
Cosmos_IV,3,7,e5,0:09:26.5
Cosmos_IV,3,7,Bg7,0:09:36.6
Cosmos_IV,3,8,Qd3,0:09:16.3
Cosmos_IV,3,8,e6,0:09:32.9
Cosmos_IV,3,9,O-O-O,0:09:14.2
Cosmos_IV,3,9,b6,0:09:28.1
Cosmos_IV,3,10,g3,0:09:06.9
Cosmos_IV,3,10,Ba6,0:09:25.9
Cosmos_IV,3,11,Qe3,0:08:53.9
Cosmos_IV,3,11,Bxf1,0:09:22.7
Cosmos_IV,3,12,Rhxf1,0:08:50.4
Cosmos_IV,3,12,Nc6,0:09:20.1
Cosmos_IV,3,13,a3,0:08:32
Cosmos_IV,3,13,a5,0:09:14.7
Cosmos_IV,3,14,Na2,0:08:22.6
Cosmos_IV,3,14,Rb8,0:09:11.4
Cosmos_IV,3,15,b4,0:08:10
Cosmos_IV,3,15,axb4,0:09:05.5
Cosmos_IV,3,16,axb4,0:08:08.6
Cosmos_IV,3,16,Ra8,0:08:58
Cosmos_IV,3,17,Qb3,0:07:55.8
Cosmos_IV,3,17,b5,0:08:28.1
Cosmos_IV,3,18,Nc3,0:07:46.3
Cosmos_IV,3,18,Ra4,0:08:23.3
Cosmos_IV,3,19,Nxa4,0:07:38.9
Cosmos_IV,3,19,Qe7,0:08:18.5
Cosmos_IV,3,20,Nc5,0:07:05.6
Cosmos_IV,3,20,Ra8,0:08:09.4
Cosmos_IV,3,21,Kb2,0:06:57.8
Cosmos_IV,3,21,Nxd4,0:07:42.3
Cosmos_IV,3,22,Nxd4,0:06:53.4
Cosmos_IV,3,22,Bxe5,0:07:40.3
Cosmos_IV,3,23,c3,0:06:45.1
Cosmos_IV,3,23,Qg5,0:07:23.7
Cosmos_IV,3,24,f4,0:06:31.8
Cosmos_IV,3,24,Qg4,0:07:16.8
Cosmos_IV,3,25,Ra1,0:06:28
Cosmos_IV,3,25,Rxa1,0:06:53
Cosmos_IV,3,26,Rxa1,0:06:26.7
Cosmos_IV,3,26,Bxd4,0:06:49.5
Cosmos_IV,3,27,cxd4,0:06:23.8
Cosmos_IV,3,27,Qe2+,0:06:47
Cosmos_IV,3,28,Qc2,0:06:20.6
Cosmos_IV,3,28,Qf3,0:06:27.7
Cosmos_IV,3,29,Ra3,0:05:49.6
Cosmos_IV,3,29,Qg4,0:06:19.7
Cosmos_IV,3,30,Ra8+,0:05:34.3
Cosmos_IV,3,30,Kg7,0:06:16.8
Cosmos_IV,3,31,Qc3,0:05:26.9
Cosmos_IV,3,31,Qh5,0:06:10.7
Cosmos_IV,3,32,Nd7,0:05:05.4
Cosmos_IV,3,32,Qxh2+,0:06:07.5
Cosmos_IV,3,33,Kb3,0:05:03.6
Cosmos_IV,3,33,Qh1,0:05:47.4
Cosmos_IV,3,34,g4,0:04:47.1
Cosmos_IV,3,34,Qd1+,0:05:38.9
Cosmos_IV,3,35,Qc2,0:04:42.9
Cosmos_IV,3,35,Qxg4,0:05:32.9
Cosmos_IV,3,36,Qd2,0:04:22.4
Cosmos_IV,3,36,Qg3+,0:05:24.4
Cosmos_IV,3,37,Kc2,0:04:19
Cosmos_IV,3,37,Qg4,0:05:08.8
Cosmos_IV,3,38,Ne5,0:04:14.4
Cosmos_IV,3,38,Qf5+,0:05:03.8
Cosmos_IV,3,39,Kc1,0:04:03.4
Cosmos_IV,3,39,Qh3,0:04:48.2
Cosmos_IV,3,40,Rb8,0:03:43.8
Cosmos_IV,3,40,Qg3,0:04:43
Cosmos_IV,3,41,Rxb5,0:03:39.7
Cosmos_IV,3,41,Qa3+,0:04:39.5
Cosmos_IV,3,42,Qb2,0:03:26.8
Cosmos_IV,3,42,Qe3+,0:04:32.3
Cosmos_IV,3,43,Qd2,0:03:23.7
Cosmos_IV,3,43,Qg1+,0:04:25.8
Cosmos_IV,3,44,Kc2,0:03:06.8
Cosmos_IV,3,44,Qa1,0:04:18.4
Cosmos_IV,3,45,Ra5,0:03:02.3
Cosmos_IV,3,45,Qg1,0:04:03.4
Cosmos_IV,3,46,b5,0:02:37.4
Cosmos_IV,3,46,Qg4,0:03:54.4
Cosmos_IV,3,47,Ra7,0:02:35.3
Cosmos_IV,3,47,Qf5+,0:03:50.8
Cosmos_IV,3,48,Kc1,0:02:28.1
Cosmos_IV,3,48,h5,0:03:36.4
Cosmos_IV,3,49,Rxc7,0:02:26.9
Cosmos_IV,3,49,Qg4,0:03:28.1
Cosmos_IV,3,50,b6,0:02:22.3
Cosmos_IV,3,50,Qg1+,0:03:24.9
Cosmos_IV,3,51,Kc2,0:02:20.6
Cosmos_IV,3,51,h4,0:03:21.9
Cosmos_IV,3,52,b7,0:02:18.6
Cosmos_IV,3,52,h3,0:03:20.1
Cosmos_IV,3,53,h2,0:02:15.7
Cosmos_IV,3,53,Rxf7+,0:03:17.6
Cosmos_IV,3,54,Kh6,0:02:14.2
Cosmos_IV,3,54,Qh8#,0:03:07.9
Cosmos_IV,4,1,e4,0:09:59.9
Cosmos_IV,4,1,Nc6,0:09:58.2
Cosmos_IV,4,2,Nc3,0:09:57.5
Cosmos_IV,4,2,e5,0:09:55.9
Cosmos_IV,4,3,Nf3,0:09:54.5
Cosmos_IV,4,3,Bb4,0:09:50.8
Cosmos_IV,4,4,Bb5,0:09:52.4
Cosmos_IV,4,4,Nf6,0:09:48
Cosmos_IV,4,5,d3,0:09:45.1
Cosmos_IV,4,5,a6,0:09:45.1
Cosmos_IV,4,6,Bxc6,0:09:33.5
Cosmos_IV,4,6,bxc6,0:09:39.4
Cosmos_IV,4,7,Bd2,0:09:32.8
Cosmos_IV,4,7,c5,0:09:33.8
Cosmos_IV,4,8,O-O,0:09:28.6
Cosmos_IV,4,8,Bb7,0:09:32.8
Cosmos_IV,4,9,Nxe5,0:09:22.2
Cosmos_IV,4,9,d6,0:09:24.8
Cosmos_IV,4,10,Nc4,0:09:09.7
Cosmos_IV,4,10,d5,0:09:20.1
Cosmos_IV,4,11,exd5,0:09:04.2
Cosmos_IV,4,11,Nxd5,0:09:16.5
Cosmos_IV,4,12,Re1+,0:09:02
Cosmos_IV,4,12,Kf8,0:09:10.5
Cosmos_IV,4,13,Nxd5,0:08:49.1
Cosmos_IV,4,13,Bxd5,0:09:09
Cosmos_IV,4,14,a3,0:08:33.9
Cosmos_IV,4,14,Bxd2,0:09:00.2
Cosmos_IV,4,15,Nxd2,0:08:16.2
Cosmos_IV,4,15,Qf6,0:08:47.4
Cosmos_IV,4,16,Qc1,0:07:48.9
Cosmos_IV,4,16,g6,0:08:42.4
Cosmos_IV,4,17,Nb3,0:07:27.8
Cosmos_IV,4,17,c4,0:08:26
Cosmos_IV,4,18,dxc4,0:07:19.8
Cosmos_IV,4,18,Bxc4,0:08:25.3
Cosmos_IV,4,19,Re3,0:07:00.4
Cosmos_IV,4,19,Kg7,0:08:11.7
Cosmos_IV,4,20,Qe1,0:06:37.9
Cosmos_IV,4,20,a5,0:08:06.1
Cosmos_IV,4,21,Qc3,0:06:09
Cosmos_IV,4,21,Qxc3,0:07:52
Cosmos_IV,4,22,Rxc3,0:05:59.3
Cosmos_IV,4,22,Bxb3,0:07:21.4
Cosmos_IV,4,23,cxb3,0:05:49.8
Cosmos_IV,4,23,Rhc8,0:07:14.2
Cosmos_IV,4,24,Rac1,0:05:48.4
Cosmos_IV,4,24,Ra7,0:07:03.9
Cosmos_IV,4,25,Rc4,0:05:35.1
Cosmos_IV,4,25,Re8,0:06:54.4
Cosmos_IV,4,26,Kf1,0:05:32.5
Cosmos_IV,4,26,Re7,0:06:43.1
Cosmos_IV,4,27,b4,0:05:26.1
Cosmos_IV,4,27,a4,0:06:21.3
Cosmos_IV,4,28,b5,0:05:22.7
Cosmos_IV,4,28,Rd7,0:06:14.3
Cosmos_IV,4,29,Rc6,0:05:17.8
Cosmos_IV,4,29,Rb7,0:05:47.7
Cosmos_IV,4,30,R1c5,0:04:40.5
Cosmos_IV,4,30,f5,0:05:27.8
Cosmos_IV,4,31,Rc4,0:04:13.4
Cosmos_IV,4,31,Rxb5,0:05:13.5
Cosmos_IV,4,32,Rxc7,0:04:05.6
Cosmos_IV,4,32,Rf7,0:05:06.2
Cosmos_IV,4,33,Rxf7+,0:04:01.7
Cosmos_IV,4,33,Kxf7,0:05:04.5
Cosmos_IV,4,34,Rb4,0:03:58.4
Cosmos_IV,4,34,Re5,0:04:58.9
Cosmos_IV,4,35,Rxa4,0:03:54.4
Cosmos_IV,4,35,h5,0:04:50.9
Cosmos_IV,4,36,Rc4,0:03:41.2
Cosmos_IV,4,36,g5,0:04:48.3
Cosmos_IV,4,37,b4,0:03:39.4
Cosmos_IV,4,37,Ke6,0:04:18.5
Cosmos_IV,4,38,a4,0:03:29.5
Cosmos_IV,4,38,Kd6,0:03:55.8
Cosmos_IV,4,39,a5,0:03:24.8
Cosmos_IV,4,39,Re4,0:03:25
Cosmos_IV,4,40,Rxe4,0:03:07.8
Cosmos_IV,4,40,fxe4,0:03:23.5
Cosmos_IV,4,41,Ke2,0:03:07.2
Cosmos_IV,4,41,Kc6,0:03:21.5
Cosmos_IV,4,42,Ke3,0:03:06.7
Cosmos_IV,4,42,Kb5,0:03:01.9
Cosmos_IV,4,43,Kxe4,0:03:05.1
Cosmos_IV,4,43,Kxb4,0:03:00.5
Cosmos_IV,4,44,Kf5,0:03:04.7
Cosmos_IV,5,1,f4,0:09:59.9
Cosmos_IV,5,1,d5,0:09:52
Cosmos_IV,5,2,g3,0:09:59.4
Cosmos_IV,5,2,e6,0:09:50.4
Cosmos_IV,5,3,d4,0:09:58.9
Cosmos_IV,5,3,Nc6,0:09:48.5
Cosmos_IV,5,4,e3,0:09:58.5
Cosmos_IV,5,4,f5,0:09:43.1
Cosmos_IV,5,5,c3,0:09:57.1
Cosmos_IV,5,5,Nf6,0:09:42
Cosmos_IV,5,6,Nf3,0:09:56.6
Cosmos_IV,5,6,b5,0:09:35
Cosmos_IV,5,7,Bg2,0:09:56.2
Cosmos_IV,5,7,b4,0:09:26.1
Cosmos_IV,5,8,O-O,0:09:55.8
Cosmos_IV,5,8,Ba6,0:09:15
Cosmos_IV,5,9,Re1,0:09:53.7
Cosmos_IV,5,9,Rb8,0:09:07.5
Cosmos_IV,5,10,Ne5,0:09:46.2
Cosmos_IV,5,10,Nxe5,0:08:48.2
Cosmos_IV,5,11,fxe5,0:09:45
Cosmos_IV,5,11,Ng4,0:08:46.4
Cosmos_IV,5,12,a3,0:09:40.6
Cosmos_IV,5,12,b3,0:08:29.7
Cosmos_IV,5,13,h3,0:09:29.6
Cosmos_IV,5,13,Nh6,0:08:16.2
Cosmos_IV,5,14,Nd2,0:09:13.7
Cosmos_IV,5,14,Bc4,0:08:07.3
Cosmos_IV,5,15,Nxc4,0:09:11.8
Cosmos_IV,5,15,dxc4,0:08:06
Cosmos_IV,5,16,a4,0:09:07
Cosmos_IV,5,16,a5,0:07:56.4
Cosmos_IV,5,17,Bc6+,0:08:56.2
Cosmos_IV,5,17,Ke7,0:07:48.3
Cosmos_IV,5,18,Bb5,0:08:54
Cosmos_IV,5,18,Qd5,0:07:35.5
Cosmos_IV,5,19,Qe2,0:08:31.7
Cosmos_IV,5,19,c6,0:07:33.8
Cosmos_IV,5,20,Bxc4,0:08:29
Cosmos_IV,5,20,Qd7,0:07:20.4
Cosmos_IV,5,21,Bd3,0:08:10.4
Cosmos_IV,5,21,g5,0:07:08.5
Cosmos_IV,5,22,e4,0:08:07.2
Cosmos_IV,5,22,g4,0:07:02.2
Cosmos_IV,5,23,exf5,0:08:00.8
Cosmos_IV,5,23,gxh3,0:07:01.4
Cosmos_IV,5,24,Bg5+,0:07:53.6
Cosmos_IV,5,24,Ke8,0:06:53.2
Cosmos_IV,5,25,Qh5+,0:07:49.5
Cosmos_IV,5,25,Nf7,0:06:46.6
Cosmos_IV,5,26,Qxh3,0:07:40.4
Cosmos_IV,5,26,Nxg5,0:06:40.7
Cosmos_IV,5,27,Qh5+,0:07:33.1
Cosmos_IV,5,27,Nf7,0:06:33.1
Cosmos_IV,5,28,f6,0:07:26.4
Cosmos_IV,5,28,Rg8,0:06:26.6
Cosmos_IV,5,29,Re3,0:07:14.7
Cosmos_IV,5,29,h6,0:06:24
Cosmos_IV,5,30,Bg6,0:06:54.2
Cosmos_IV,5,30,Rb7,0:06:01.7
Cosmos_IV,5,31,Kf2,0:05:54.7
Cosmos_IV,5,31,Rc7,0:05:39.8
Cosmos_IV,5,32,Rh1,0:05:39.1
Cosmos_IV,5,32,c5,0:05:38
Cosmos_IV,5,33,Bh7,0:05:25.8
Cosmos_IV,5,33,Rg5,0:05:21.6
Cosmos_IV,5,34,Qh4,0:04:56.1
Cosmos_IV,5,34,cxd4,0:05:17.2
Cosmos_IV,5,35,Qxd4,0:04:40.5
Cosmos_IV,5,35,Qxd4,0:04:56.4
Cosmos_IV,5,36,cxd4,0:04:37.9
Cosmos_IV,5,36,Rc2+,0:04:52.7
Cosmos_IV,5,37,Re2,0:04:29.4
Cosmos_IV,5,37,Rf5+,0:04:20.7
Cosmos_IV,5,38,Bxf5,0:04:24.4
Cosmos_IV,6,1,d4,0:09:59.9
Cosmos_IV,6,1,d5,0:09:56.7
Cosmos_IV,6,2,e3,0:09:51.7
Cosmos_IV,6,2,c5,0:09:49.4
Cosmos_IV,6,3,dxc5,0:09:46
Cosmos_IV,6,3,e5,0:09:39.8
Cosmos_IV,6,4,Nc3,0:09:21.1
Cosmos_IV,6,4,Nf6,0:09:32.4
Cosmos_IV,6,5,e4,0:09:11.4
Cosmos_IV,6,5,d4,0:09:08.5
Cosmos_IV,6,6,Bb5+,0:08:53.6
Cosmos_IV,6,6,Bd7,0:08:51.6
Cosmos_IV,6,7,Bxd7+,0:08:44.5
Cosmos_IV,6,7,Qxd7,0:08:49.5
Cosmos_IV,6,8,Nce2,0:08:39
Cosmos_IV,6,8,Bxc5,0:08:44.7
Cosmos_IV,6,9,c3,0:08:25.9
Cosmos_IV,6,9,Nc6,0:08:35.4
Cosmos_IV,6,10,b4,0:08:20.4
Cosmos_IV,6,10,Bb6,0:08:21.4
Cosmos_IV,6,11,b5,0:08:13.1
Cosmos_IV,6,11,Na5,0:07:58.9
Cosmos_IV,6,12,cxd4,0:07:46.4
Cosmos_IV,6,12,exd4,0:07:53.5
Cosmos_IV,6,13,Nxd4,0:07:38.1
Cosmos_IV,6,13,Nxe4,0:07:47.1
Cosmos_IV,6,14,Ngf3,0:07:11.3
Cosmos_IV,6,14,Nc4,0:07:21.7
Cosmos_IV,6,15,O-O,0:06:34.7
Cosmos_IV,6,15,O-O,0:07:06.4
Cosmos_IV,6,16,Be3,0:06:27.5
Cosmos_IV,6,16,Nxe3,0:06:56.6
Cosmos_IV,6,17,fxe3,0:06:21.6
Cosmos_IV,6,17,Rad8,0:06:42.1
Cosmos_IV,6,18,a4,0:05:52.6
Cosmos_IV,6,18,Bxd4,0:06:00.5
Cosmos_IV,6,19,exd4,0:05:33.6
Cosmos_IV,6,19,Rfe8,0:05:45.2
Cosmos_IV,6,20,Ra3,0:05:21.1
Cosmos_IV,6,20,Qd6,0:05:16.7
Cosmos_IV,6,21,Re3,0:04:57
Cosmos_IV,6,21,Qb4,0:04:53.2
Cosmos_IV,6,22,Rfe1,0:04:41.7
Cosmos_IV,6,22,f5,0:04:33.7
Cosmos_IV,6,23,Rd3,0:04:07.6
Cosmos_IV,6,23,Nc3,0:03:53.7
Cosmos_IV,6,24,Qd2,0:03:38
Cosmos_IV,6,24,Rxe1+,0:03:41.3
Cosmos_IV,6,25,Qxe1,0:03:36.1
Cosmos_IV,6,25,Kf7,0:03:15.8
Cosmos_IV,6,26,Rxc3,0:03:27
Cosmos_IV,6,26,Rxd4,0:03:04.3
Cosmos_IV,6,27,Nxd4,0:03:21
Cosmos_IV,6,27,Qxd4+,0:03:00.2
Cosmos_IV,6,28,Qe3,0:03:13.2
Cosmos_IV,6,28,Qd1+,0:02:50.2
Cosmos_IV,6,29,Kf2,0:03:07.7
Cosmos_IV,7,1,d4,0:04:59.9
Cosmos_IV,7,1,d5,0:04:59.9
Cosmos_IV,7,2,Nc3,0:04:58.5
Cosmos_IV,7,2,e6,0:04:58.4
Cosmos_IV,7,3,Nf3,0:04:55.9
Cosmos_IV,7,3,f5,0:04:56.1
Cosmos_IV,7,4,e3,0:04:53.6
Cosmos_IV,7,4,Bb4,0:04:52.3
Cosmos_IV,7,5,a3,0:04:47.8
Cosmos_IV,7,5,Bxc3+,0:04:50.4
Cosmos_IV,7,6,bxc3,0:04:46.1
Cosmos_IV,7,6,Qe7,0:04:49.8
Cosmos_IV,7,7,Bb2,0:04:43.1
Cosmos_IV,7,7,g5,0:04:45.7
Cosmos_IV,7,8,g3,0:04:39.6
Cosmos_IV,7,8,g4,0:04:44
Cosmos_IV,7,9,Ne5,0:04:35.4
Cosmos_IV,7,9,h5,0:04:33.7
Cosmos_IV,7,10,h3,0:04:17
Cosmos_IV,7,10,Rh6,0:04:24.2
Cosmos_IV,7,11,h4,0:04:14.1
Cosmos_IV,7,11,Nc6,0:04:10.7
Cosmos_IV,7,12,Bb5,0:04:03.9
Cosmos_IV,7,12,Bd7,0:04:06.5
Cosmos_IV,7,13,Bxc6,0:03:27.4
Cosmos_IV,7,13,bxc6,0:04:03.9
Cosmos_IV,7,14,O-O,0:03:09
Cosmos_IV,7,14,Nf6,0:04:02.5
Cosmos_IV,7,15,a4,0:03:04
Cosmos_IV,7,15,Ne4,0:03:59.1
Cosmos_IV,7,16,Ba3,0:02:59.6
Cosmos_IV,7,16,Qf6,0:03:53
Cosmos_IV,7,17,f3,0:02:53.1
Cosmos_IV,7,17,gxf3,0:03:50.8
Cosmos_IV,7,18,Qxf3,0:02:42.3
Cosmos_IV,7,18,Nd2,0:03:49.9
Cosmos_IV,8,1,e4,0:09:59.4
Cosmos_IV,8,1,Nc6,0:09:55.5
Cosmos_IV,8,2,d4,0:09:53.6
Cosmos_IV,8,2,e6,0:09:51
Cosmos_IV,8,3,Nf3,0:09:44.3
Cosmos_IV,8,3,d5,0:09:46
Cosmos_IV,8,4,e5,0:09:35.1
Cosmos_IV,8,4,g5,0:09:27.7
Cosmos_IV,8,5,Bxg5,0:09:28.4
Cosmos_IV,8,5,f6,0:09:22.2
Cosmos_IV,8,6,Bxf6,0:09:25.6
Cosmos_IV,8,6,Nxf6,0:09:18.2
Cosmos_IV,8,7,exf6,0:09:21.2
Cosmos_IV,8,7,Qxf6,0:09:17
Cosmos_IV,8,8,Bb5,0:09:16.6
Cosmos_IV,8,8,Bd7,0:09:14.9
Cosmos_IV,8,9,Bxc6,0:09:13.4
Cosmos_IV,8,9,Bxc6,0:09:14.1
Cosmos_IV,8,10,Nc3,0:09:10
Cosmos_IV,8,10,Bb4,0:09:02.2
Cosmos_IV,8,11,O-O,0:08:59.1
Cosmos_IV,8,11,Bxc3,0:08:33.4
Cosmos_IV,8,12,bxc3,0:08:53.2
Cosmos_IV,8,12,Bb5,0:08:28.3
Cosmos_IV,8,13,Re1,0:08:46.9
Cosmos_IV,8,13,O-O-O,0:08:18.9
Cosmos_IV,8,14,Re5,0:08:40.5
Cosmos_IV,8,14,Rhe8,0:07:47
Cosmos_IV,8,15,Qe1,0:08:31.2
Cosmos_IV,8,15,b6,0:07:42.7
Cosmos_IV,8,16,Qe3,0:08:21.4
Cosmos_IV,8,16,Ba4,0:07:22.7
