Account,GameNumber,MoveNumber,Move,Time
CosmosSolitarus,1,1,d4,0:10:00
CosmosSolitarus,1,1,d5,0:10:00
CosmosSolitarus,1,2,Bf4,0:09:56.6
CosmosSolitarus,1,2,Bf5,0:09:44
CosmosSolitarus,1,3,Nf3,0:09:46.7
CosmosSolitarus,1,3,Nf6,0:09:38.5
CosmosSolitarus,1,4,e3,0:09:22.1
CosmosSolitarus,1,4,e6,0:09:32.8
CosmosSolitarus,1,5,Bd3,0:09:13.6
CosmosSolitarus,1,5,Bxd3,0:09:19.4
CosmosSolitarus,1,6,Qxd3,0:09:12.6
CosmosSolitarus,1,6,Nc6,0:09:09.4
CosmosSolitarus,1,7,O-O,0:09:09.3
CosmosSolitarus,1,7,Nb4,0:09:00.2
CosmosSolitarus,1,8,Qc3,0:08:49.9
CosmosSolitarus,1,8,Ne4,0:08:47.3
CosmosSolitarus,1,9,Qe1,0:08:48.6
CosmosSolitarus,1,9,Nxc2,0:08:36
CosmosSolitarus,2,1,e4,0:10:00
CosmosSolitarus,2,1,e5,0:10:00
CosmosSolitarus,2,2,Bc4,0:09:57.9
CosmosSolitarus,2,2,Nc6,0:09:57.3
CosmosSolitarus,2,3,Nc3,0:09:30.8
CosmosSolitarus,2,3,Nf6,0:09:49
CosmosSolitarus,2,4,d3,0:09:28.1
CosmosSolitarus,2,4,Bb4,0:09:34.7
CosmosSolitarus,2,5,a3,0:09:19.4
CosmosSolitarus,2,5,Bxc3+,0:09:26.8
CosmosSolitarus,2,6,bxc3,0:09:16.7
CosmosSolitarus,2,6,O-O,0:09:26.1
CosmosSolitarus,2,7,Nf3,0:09:09.5
CosmosSolitarus,2,7,d6,0:09:16.5
CosmosSolitarus,2,8,d4,0:09:06.3
CosmosSolitarus,2,8,Re8,0:08:31.8
CosmosSolitarus,2,9,Ng5,0:09:00.8
CosmosSolitarus,2,9,Be6,0:07:59.4
CosmosSolitarus,2,10,Nxe6,0:08:35.6
CosmosSolitarus,2,10,fxe6,0:07:58.2
CosmosSolitarus,2,11,Bb5,0:08:29.3
CosmosSolitarus,2,11,Re7,0:07:32
CosmosSolitarus,2,12,Bxc6,0:08:21.7
CosmosSolitarus,2,12,bxc6,0:07:31.2
CosmosSolitarus,2,13,Bg5,0:08:20
CosmosSolitarus,2,13,h6,0:07:22.4
CosmosSolitarus,2,14,Bxf6,0:08:02.7
CosmosSolitarus,2,14,gxf6,0:07:21.4
CosmosSolitarus,2,15,O-O,0:07:45.2
CosmosSolitarus,2,15,Rb8,0:07:03.1
CosmosSolitarus,2,16,dxe5,0:07:31.1
CosmosSolitarus,2,16,dxe5,0:06:51.7
CosmosSolitarus,2,17,Qg4+,0:07:25.8
CosmosSolitarus,2,17,Rg7,0:06:49.7
CosmosSolitarus,2,18,Qxe6+,0:07:16.5
CosmosSolitarus,2,18,Kh8,0:06:38
CosmosSolitarus,2,19,Qxc6,0:07:04.3
CosmosSolitarus,2,19,Rb6,0:06:37
CosmosSolitarus,2,20,Qc5,0:06:43
CosmosSolitarus,2,20,Qb8,0:06:12.9
CosmosSolitarus,2,21,g3,0:06:35.4
CosmosSolitarus,2,21,Rb2,0:06:08.5
CosmosSolitarus,2,22,Qc6,0:06:02.3
CosmosSolitarus,2,22,Qd8,0:05:36.2
CosmosSolitarus,2,23,Rfd1,0:05:30.8
CosmosSolitarus,2,23,Qe7,0:05:24.2
CosmosSolitarus,2,24,Rd7,0:05:06.9
CosmosSolitarus,2,24,Qxd7,0:05:07.7
CosmosSolitarus,2,25,Qxf6,0:04:58.4
CosmosSolitarus,2,25,Rxc2,0:04:58.6
CosmosSolitarus,2,26,Qxe5,0:04:44.1
CosmosSolitarus,2,26,Rd2,0:04:33.5
CosmosSolitarus,2,27,Kg2,0:04:33.2
CosmosSolitarus,2,27,Rc2,0:04:03
CosmosSolitarus,2,28,Rb1,0:04:24.5
CosmosSolitarus,2,28,Qd3,0:03:56.8
CosmosSolitarus,2,29,Rb8+,0:04:09.9
CosmosSolitarus,2,29,Kh7,0:03:55.2
CosmosSolitarus,2,30,Qf5+,0:04:00
CosmosSolitarus,2,30,Rg6,0:03:53
CosmosSolitarus,2,31,Qf7+,0:03:54.5
CosmosSolitarus,2,31,Rg7,0:03:51.9
CosmosSolitarus,2,32,Qf5+,0:03:52.5
CosmosSolitarus,2,32,Rg6,0:03:43.2
CosmosSolitarus,2,33,Qf7+,0:03:51.1
CosmosSolitarus,2,33,Rg7,0:03:42.2
CosmosSolitarus,2,34,Qf5+,0:03:49.4
CosmosSolitarus,3,1,e4,0:05:00
CosmosSolitarus,3,1,e5,0:04:59.9
CosmosSolitarus,3,2,Nf3,0:04:59.1
CosmosSolitarus,3,2,Nc6,0:04:58.7
CosmosSolitarus,3,3,Bb5,0:04:58.3
CosmosSolitarus,3,3,d6,0:04:52.2
CosmosSolitarus,3,4,Nc3,0:04:55.7
CosmosSolitarus,3,4,Bd7,0:04:50
CosmosSolitarus,3,5,a3,0:04:54.1
CosmosSolitarus,3,5,a6,0:04:47.6
CosmosSolitarus,3,6,Ba4,0:04:52.3
CosmosSolitarus,3,6,Nf6,0:04:34.5
CosmosSolitarus,3,7,d3,0:04:50.5
CosmosSolitarus,3,7,Be7,0:04:24
CosmosSolitarus,3,8,Bg5,0:04:49.2
CosmosSolitarus,3,8,O-O,0:04:15.5
CosmosSolitarus,3,9,Nh4,0:04:37.8
CosmosSolitarus,3,9,h6,0:04:06.3
CosmosSolitarus,3,10,Bxf6,0:04:24.5
CosmosSolitarus,3,10,Bxf6,0:04:05.3
CosmosSolitarus,3,11,Nf5,0:04:23.4
CosmosSolitarus,3,11,Bxf5,0:03:53.5
CosmosSolitarus,3,12,exf5,0:04:21.9
CosmosSolitarus,3,12,Nd4,0:03:51.8
CosmosSolitarus,3,13,g4,0:04:17.1
CosmosSolitarus,3,13,b5,0:03:27.2
CosmosSolitarus,3,14,Bb3,0:04:12.2
CosmosSolitarus,3,14,c5,0:03:23.3
CosmosSolitarus,3,15,Nd5,0:04:09.3
CosmosSolitarus,3,15,Rc8,0:03:07.8
CosmosSolitarus,3,16,c3,0:03:56.4
CosmosSolitarus,3,16,Nxb3,0:02:57.3
CosmosSolitarus,3,17,Qxb3,0:03:55
CosmosSolitarus,3,17,c4,0:02:56.9
CosmosSolitarus,3,18,dxc4,0:03:49.3
CosmosSolitarus,3,18,bxc4,0:02:56.1
CosmosSolitarus,3,19,Qc2,0:03:48.9
CosmosSolitarus,3,19,Rc5,0:02:52
CosmosSolitarus,3,20,Ne3,0:03:43.6
CosmosSolitarus,3,20,Bg5,0:02:37.9
CosmosSolitarus,3,21,O-O-O,0:03:41
CosmosSolitarus,3,21,d5,0:02:30.7
CosmosSolitarus,3,22,Kb1,0:03:38.5
CosmosSolitarus,3,22,Bxe3,0:02:21.5
CosmosSolitarus,3,23,fxe3,0:03:36.6
CosmosSolitarus,3,23,Qg5,0:02:18.7
CosmosSolitarus,3,24,h3,0:03:24.9
CosmosSolitarus,3,24,Qxe3,0:02:14.4
CosmosSolitarus,3,25,Rde1,0:03:24.4
CosmosSolitarus,3,25,Qg5,0:02:11.5
CosmosSolitarus,3,26,Rxe5,0:03:22.3
CosmosSolitarus,3,26,a5,0:02:03.1
CosmosSolitarus,3,27,Rd1,0:03:18.6
CosmosSolitarus,3,27,Qf6,0:02:01.2
CosmosSolitarus,3,28,Rexd5,0:03:16.6
CosmosSolitarus,3,28,Rxd5,0:01:53.4
CosmosSolitarus,3,29,Rxd5,0:03:15.1
CosmosSolitarus,3,29,Qb6,0:01:52.3
CosmosSolitarus,3,30,Qe4,0:03:02.5
CosmosSolitarus,3,30,Qg1+,0:01:35
CosmosSolitarus,3,31,Ka2,0:03:00.3
CosmosSolitarus,3,31,Qa7,0:01:21.6
CosmosSolitarus,3,32,Qxc4,0:02:56.8
CosmosSolitarus,3,32,Re8,0:01:21.2
CosmosSolitarus,3,33,Qa4,0:02:49.7
CosmosSolitarus,3,33,Ra8,0:01:12.8
CosmosSolitarus,3,34,h4,0:02:44.8
CosmosSolitarus,3,34,Kf8,0:01:09
CosmosSolitarus,3,35,g5,0:02:41.5
CosmosSolitarus,3,35,hxg5,0:01:07
CosmosSolitarus,3,36,hxg5,0:02:41.1
CosmosSolitarus,3,36,Ke7,0:01:03.7
CosmosSolitarus,3,37,Rd7+,0:02:40.1
CosmosSolitarus,3,37,Qxd7,0:00:56.9
CosmosSolitarus,3,38,Qe4+,0:02:38.1
CosmosSolitarus,3,38,Kd8,0:00:53.3
CosmosSolitarus,3,39,Qxa8+,0:02:37.3
CosmosSolitarus,3,39,Ke7,0:00:51.7
CosmosSolitarus,3,40,Qxa5,0:02:36.4
CosmosSolitarus,3,40,Qd6,0:00:49.9
CosmosSolitarus,3,41,Qb4,0:02:35.1
CosmosSolitarus,3,41,f6,0:00:47.1
CosmosSolitarus,3,42,Qxd6+,0:02:33.7
CosmosSolitarus,3,42,Kxd6,0:00:46.4
CosmosSolitarus,3,43,gxf6,0:02:33.3
CosmosSolitarus,3,43,gxf6,0:00:46.1
CosmosSolitarus,3,44,Kb3,0:02:31.5
CosmosSolitarus,3,44,Ke5,0:00:45.7
CosmosSolitarus,3,45,Kb4,0:02:29.6
CosmosSolitarus,3,45,Kxf5,0:00:44.8
CosmosSolitarus,3,46,a4,0:02:29.3
CosmosSolitarus,3,46,Ke5,0:00:44.7
CosmosSolitarus,3,47,a5,0:02:28.8
CosmosSolitarus,3,47,f5,0:00:44.5
CosmosSolitarus,3,48,a6,0:02:28.4
CosmosSolitarus,4,1,d4,0:10:00
CosmosSolitarus,4,1,d5,0:10:00
CosmosSolitarus,4,2,Bf4,0:09:58.3
CosmosSolitarus,4,2,Nc6,0:09:55.6
CosmosSolitarus,4,3,Nf3,0:09:56.4
CosmosSolitarus,4,3,Nf6,0:09:53.8
CosmosSolitarus,4,4,e3,0:09:53.5
CosmosSolitarus,4,4,Bg4,0:09:50.3
CosmosSolitarus,4,5,Be2,0:09:50.9
CosmosSolitarus,4,5,Ne4,0:09:46.4
CosmosSolitarus,4,6,h3,0:09:37.9
CosmosSolitarus,4,6,Bxf3,0:09:43.8
CosmosSolitarus,4,7,Bxf3,0:09:37.2
CosmosSolitarus,4,7,f5,0:09:43.1
CosmosSolitarus,4,8,O-O,0:09:26.6
CosmosSolitarus,4,8,h6,0:09:38.8
CosmosSolitarus,4,9,Qd3,0:09:25.1
CosmosSolitarus,4,9,g5,0:09:36.4
CosmosSolitarus,4,10,Bh2,0:09:13.6
CosmosSolitarus,4,10,Bg7,0:09:16
CosmosSolitarus,4,11,g3,0:09:05.9
CosmosSolitarus,4,11,e5,0:09:11
CosmosSolitarus,4,12,c3,0:08:50
CosmosSolitarus,4,12,Qe7,0:08:52.8
CosmosSolitarus,4,13,Nd2,0:08:04.9
CosmosSolitarus,4,13,O-O-O,0:08:36.1
CosmosSolitarus,4,14,Bxe4,0:06:55.1
CosmosSolitarus,4,14,dxe4,0:08:33.2
CosmosSolitarus,4,15,Qc2,0:06:41.4
CosmosSolitarus,4,15,h5,0:08:22.3
CosmosSolitarus,4,16,c4,0:06:11.9
CosmosSolitarus,4,16,exd4,0:08:10.6
CosmosSolitarus,4,17,exd4,0:06:11
CosmosSolitarus,4,17,Nxd4,0:07:56
CosmosSolitarus,4,18,Qa4,0:06:01.4
CosmosSolitarus,4,18,Kb8,0:07:50.1
CosmosSolitarus,4,19,Rad1,0:05:54.7
CosmosSolitarus,4,19,Qe6,0:07:08.5
CosmosSolitarus,4,20,b3,0:05:35.8
CosmosSolitarus,4,20,h4,0:07:05.7
CosmosSolitarus,4,21,gxh4,0:05:18.6
CosmosSolitarus,4,21,g4,0:06:47.7
CosmosSolitarus,4,22,hxg4,0:04:58.8
CosmosSolitarus,4,22,Be5,0:06:18.5
CosmosSolitarus,4,23,Bg3,0:04:30.9
CosmosSolitarus,4,23,f4,0:06:04.5
CosmosSolitarus,4,24,Bh2,0:04:07.5
CosmosSolitarus,4,24,Qxg4+,0:06:03
CosmosSolitarus,4,25,Kh1,0:04:04.6
CosmosSolitarus,4,25,Rxh4,0:05:41.3
CosmosSolitarus,4,26,Rg1,0:03:17
CosmosSolitarus,4,26,Qh5,0:05:35.7
CosmosSolitarus,4,27,Nxe4,0:03:03.2
CosmosSolitarus,4,27,Nf3,0:04:57.5
CosmosSolitarus,4,28,Rxd8#,0:02:49.1
CosmosSolitarus,5,1,d4,0:10:00
CosmosSolitarus,5,1,d5,0:10:00
CosmosSolitarus,5,2,Nc3,0:09:56.1
CosmosSolitarus,5,2,Nc6,0:09:47
CosmosSolitarus,5,3,Nf3,0:09:52.1
CosmosSolitarus,5,3,Bg4,0:09:39.5
CosmosSolitarus,5,4,h3,0:09:45.1
CosmosSolitarus,5,4,Bxf3,0:09:35.7
CosmosSolitarus,5,5,gxf3,0:09:42.2
CosmosSolitarus,5,5,f5,0:09:25.1
CosmosSolitarus,5,6,e4,0:09:35.8
CosmosSolitarus,5,6,fxe4,0:09:19.1
CosmosSolitarus,5,7,fxe4,0:09:33.3
CosmosSolitarus,5,7,dxe4,0:09:17.9
CosmosSolitarus,5,8,Nxe4,0:09:31.6
CosmosSolitarus,5,8,Nxd4,0:09:14.8
CosmosSolitarus,5,9,c3,0:09:14.6
CosmosSolitarus,5,9,Nf5,0:09:03.5
CosmosSolitarus,5,10,Qh5+,0:09:05.5
CosmosSolitarus,5,10,g6,0:08:57.7
CosmosSolitarus,5,11,Qg5,0:08:55.2
CosmosSolitarus,5,11,Bh6,0:08:45.3
CosmosSolitarus,5,12,Qg3,0:08:41.4
CosmosSolitarus,5,12,Nxg3,0:08:36.1
CosmosSolitarus,5,13,fxg3,0:08:39.5
CosmosSolitarus,5,13,Bxc1,0:08:16.9
CosmosSolitarus,5,14,Rxc1,0:08:34.6
CosmosSolitarus,5,14,Nf6,0:08:08.2
CosmosSolitarus,5,15,Nxf6+,0:08:26.3
CosmosSolitarus,5,15,exf6,0:08:07.2
CosmosSolitarus,5,16,Rd1,0:08:23.7
CosmosSolitarus,5,16,Qe7+,0:08:04
CosmosSolitarus,5,17,Be2,0:08:13.9
CosmosSolitarus,5,17,O-O,0:07:52.1
CosmosSolitarus,5,18,Rf1,0:07:53.4
CosmosSolitarus,5,18,Rfe8,0:07:47.1
CosmosSolitarus,5,19,Rf2,0:07:44.1
CosmosSolitarus,5,19,Rad8,0:07:38.5
CosmosSolitarus,5,20,Rxd8,0:07:40.2
CosmosSolitarus,5,20,Rxd8,0:07:37.5
CosmosSolitarus,5,21,Kf1,0:07:28
CosmosSolitarus,5,21,Rd2,0:07:32.3
CosmosSolitarus,5,22,Bc4+,0:07:21.2
CosmosSolitarus,5,22,Kg7,0:07:16.1
CosmosSolitarus,5,23,Rxd2,0:07:19.4
CosmosSolitarus,5,23,Qe3,0:07:06.8
CosmosSolitarus,5,24,Re2,0:07:07.6
CosmosSolitarus,5,24,Qxg3,0:07:01.1
CosmosSolitarus,5,25,Re7+,0:06:59
CosmosSolitarus,5,25,Kf8,0:06:59.2
CosmosSolitarus,5,26,Rf7+,0:06:56.2
CosmosSolitarus,5,26,Ke8,0:06:52.1
CosmosSolitarus,5,27,Rxf6,0:06:37.2
CosmosSolitarus,5,27,Qh4,0:06:24.4
CosmosSolitarus,5,28,Re6+,0:06:28.4
CosmosSolitarus,5,28,Kd7,0:06:20.2
CosmosSolitarus,5,29,Re1,0:04:56.3
CosmosSolitarus,5,29,Qxc4+,0:06:17.4
CosmosSolitarus,5,30,Re2,0:04:50.5
CosmosSolitarus,5,30,g5,0:06:08.2
CosmosSolitarus,5,31,Ke1,0:04:45
CosmosSolitarus,5,31,h5,0:06:04.7
CosmosSolitarus,5,32,Rd2+,0:04:39
CosmosSolitarus,5,32,Ke6,0:06:00.5
CosmosSolitarus,5,33,Rd8,0:04:28.2
CosmosSolitarus,5,33,g4,0:05:39
CosmosSolitarus,5,34,hxg4,0:04:23.2
CosmosSolitarus,5,34,hxg4,0:05:38
CosmosSolitarus,5,35,Rg8,0:04:20.7
CosmosSolitarus,5,35,Qe4+,0:05:29.4
CosmosSolitarus,5,36,Kf1,0:04:09.9
CosmosSolitarus,5,36,Qf3+,0:05:22.9
CosmosSolitarus,5,37,Ke1,0:04:05.3
CosmosSolitarus,5,37,g3,0:05:21.8
CosmosSolitarus,5,38,Re8+,0:03:56.7
CosmosSolitarus,5,38,Kd7,0:05:14
CosmosSolitarus,5,39,Rh8,0:03:49.8
CosmosSolitarus,5,39,Qf2+,0:05:06
CosmosSolitarus,5,40,Kd1,0:03:43
CosmosSolitarus,5,40,g2,0:05:03.8
CosmosSolitarus,5,41,Rg8,0:03:39.2
CosmosSolitarus,5,41,Rxg1,0:04:58.2
CosmosSolitarus,5,42,Qxg1+,0:03:37.4
CosmosSolitarus,5,42,Kc2,0:04:57.3
CosmosSolitarus,5,43,Ke6,0:03:36.5
CosmosSolitarus,5,43,a4,0:04:56.6
CosmosSolitarus,5,44,Kd5,0:03:33.7
CosmosSolitarus,5,44,Kb3,0:04:55.9
CosmosSolitarus,5,45,Qd1+,0:03:31.8
CosmosSolitarus,5,45,Kb4,0:04:53
CosmosSolitarus,5,46,c5+,0:03:25.5
CosmosSolitarus,5,46,Kb5,0:04:52
CosmosSolitarus,5,47,Qb3+,0:03:22.6
CosmosSolitarus,5,47,Ka5,0:04:42.2
CosmosSolitarus,5,48,Qb6#,0:03:17.8
CosmosSolitarus,6,1,a4,0:09:58.5
CosmosSolitarus,6,1,d6,0:09:57.5
CosmosSolitarus,6,2,a5,0:09:52.7
CosmosSolitarus,6,2,g6,0:09:51.5
CosmosSolitarus,6,3,c3,0:09:45.3
CosmosSolitarus,6,3,Bg7,0:09:49.8
CosmosSolitarus,6,4,b4,0:09:43
CosmosSolitarus,6,4,a6,0:09:46
CosmosSolitarus,6,5,e3,0:09:38.3
CosmosSolitarus,6,5,Nc6,0:09:43.8
CosmosSolitarus,6,6,d4,0:09:33.4
CosmosSolitarus,6,6,e5,0:09:36.7
CosmosSolitarus,6,7,b5,0:09:12.2
CosmosSolitarus,6,7,axb5,0:09:33.6
CosmosSolitarus,6,8,Bxb5,0:09:02.1
CosmosSolitarus,6,8,Ne7,0:09:24.4
CosmosSolitarus,6,9,Nf3,0:08:57.5
CosmosSolitarus,6,9,O-O,0:09:17.2
CosmosSolitarus,6,10,h3,0:08:47.8
CosmosSolitarus,6,10,f5,0:09:09
CosmosSolitarus,6,11,g4,0:08:44.3
CosmosSolitarus,6,11,e4,0:09:05.7
CosmosSolitarus,6,12,Ng5,0:08:28.5
CosmosSolitarus,6,12,Nd5,0:08:21.9
CosmosSolitarus,6,13,Qb3,0:08:04.5
CosmosSolitarus,6,13,Qxg5,0:07:48
CosmosSolitarus,6,14,Qxd5+,0:07:58
CosmosSolitarus,6,14,Kh8,0:07:47.3
CosmosSolitarus,6,15,Bxc6,0:07:55.1
CosmosSolitarus,6,15,bxc6,0:07:42.8
CosmosSolitarus,6,16,Qxc6,0:07:53.9
CosmosSolitarus,6,16,Ra7,0:07:30.9
CosmosSolitarus,6,17,h4,0:07:39.8
CosmosSolitarus,6,17,Qxg4,0:07:10.6
CosmosSolitarus,6,18,h5,0:07:32.2
CosmosSolitarus,6,18,gxh5,0:06:51.9
CosmosSolitarus,6,19,Ra2,0:07:16.1
CosmosSolitarus,6,19,Rf7,0:06:31.3
CosmosSolitarus,6,20,Qe8+,0:07:09.9
CosmosSolitarus,6,20,Rf8,0:06:26.5
CosmosSolitarus,6,21,Qe7,0:06:55.7
CosmosSolitarus,6,21,Qg6,0:05:58.1
CosmosSolitarus,6,22,Nd2,0:06:13.8
CosmosSolitarus,6,22,Qe6,0:05:35.3
CosmosSolitarus,6,23,Qh4,0:05:48.1
CosmosSolitarus,6,23,Qxa2,0:05:23.7
CosmosSolitarus,6,24,Qxh5,0:05:31
CosmosSolitarus,6,24,Qg8,0:05:21.8
CosmosSolitarus,6,25,f3,0:05:25.7
CosmosSolitarus,6,25,d5,0:05:02
CosmosSolitarus,6,26,fxe4,0:05:18.3
CosmosSolitarus,6,26,fxe4,0:04:56.7
CosmosSolitarus,6,27,Nf1,0:05:16
CosmosSolitarus,6,27,Rf5,0:04:45.4
CosmosSolitarus,6,28,Qg4,0:05:06.6
CosmosSolitarus,6,28,Rxa5,0:04:39.4
CosmosSolitarus,6,29,Ng3,0:04:57.6
CosmosSolitarus,6,29,Rf1+,0:04:14.8
CosmosSolitarus,6,30,Rxf1,0:04:54.4
CosmosSolitarus,6,30,Bxg4,0:04:14.7
CosmosSolitarus,6,31,Rf4,0:04:44.5
CosmosSolitarus,6,31,Qe6,0:04:01.4
CosmosSolitarus,6,32,Bb2,0:04:32.5
CosmosSolitarus,6,32,Bh6,0:03:48.3
CosmosSolitarus,6,33,Rf2,0:04:21.6
CosmosSolitarus,6,33,Bxe3,0:03:40.2
CosmosSolitarus,6,34,Rf8+,0:04:15.5
CosmosSolitarus,6,34,Kg7,0:03:34.7
CosmosSolitarus,6,35,Rd8,0:04:04.6
CosmosSolitarus,6,35,Qf6,0:03:13.8
CosmosSolitarus,6,36,Rd7+,0:03:40.2
CosmosSolitarus,6,36,Bxd7,0:03:11.4
CosmosSolitarus,6,37,Nh5+,0:03:30.1
CosmosSolitarus,6,37,Kg6,0:03:10.8
CosmosSolitarus,6,38,Nxf6,0:03:28.6
CosmosSolitarus,6,38,Kxf6,0:03:10.7
CosmosSolitarus,6,39,c4,0:03:16.8
CosmosSolitarus,6,39,Bg4,0:02:58.6
CosmosSolitarus,6,40,cxd5,0:03:10.6
CosmosSolitarus,6,40,h5,0:02:56
CosmosSolitarus,6,41,Bc3,0:03:04.9
CosmosSolitarus,6,41,Rxd5,0:02:44.4
CosmosSolitarus,6,42,Kf1,0:02:55.1
CosmosSolitarus,6,42,Bxd4,0:02:37.6
CosmosSolitarus,6,43,Bd2,0:02:48.6
CosmosSolitarus,6,43,c5,0:02:35.2
CosmosSolitarus,6,44,Kg2,0:02:42.3
CosmosSolitarus,6,44,c4,0:02:33.4
CosmosSolitarus,6,45,Kg3,0:02:38
CosmosSolitarus,6,45,c3,0:02:32.6
CosmosSolitarus,6,46,Bc1,0:02:35.7
CosmosSolitarus,6,46,c2,0:02:28
CosmosSolitarus,6,47,Kh4,0:02:34.1
CosmosSolitarus,6,47,e3,0:02:21.7
CosmosSolitarus,6,48,Kg3,0:02:31
CosmosSolitarus,6,48,e2,0:02:20.2
CosmosSolitarus,6,49,Bd2,0:02:22.1
CosmosSolitarus,6,49,Be5+,0:02:10
CosmosSolitarus,6,50,Kf2,0:02:19.8
CosmosSolitarus,6,50,Rxd2,0:02:09.9
CosmosSolitarus,6,51,Ke1,0:02:17.8
CosmosSolitarus,6,51,Bc3,0:02:03.2
CosmosSolitarus,6,52,Kf2,0:02:13.9
CosmosSolitarus,6,52,Ke3,0:01:52.5
CosmosSolitarus,6,53,Ba5,0:02:09.9
CosmosSolitarus,6,53,Ke4,0:01:38.2
CosmosSolitarus,6,54,Qc4+,0:02:05.5
CosmosSolitarus,6,54,Ke3,0:01:32.3
CosmosSolitarus,6,55,Qd3+,0:02:03.2
CosmosSolitarus,6,55,Kf2,0:01:29.1
CosmosSolitarus,6,56,Bb6+,0:02:00.7
CosmosSolitarus,6,56,Ke1,0:01:21.8
CosmosSolitarus,6,57,Rd1#,0:01:58.9
CosmosSolitarus,7,1,d4,0:10:00
CosmosSolitarus,7,1,d5,0:09:58.4
CosmosSolitarus,7,2,Bf4,0:09:59.1
CosmosSolitarus,7,2,e6,0:09:45.9
CosmosSolitarus,7,3,Nf3,0:09:58.3
CosmosSolitarus,7,3,Nc6,0:09:35.8
CosmosSolitarus,7,4,e3,0:09:57.1
CosmosSolitarus,7,4,g6,0:09:27.3
CosmosSolitarus,7,5,Bd3,0:09:55.3
CosmosSolitarus,7,5,Bg7,0:09:24.3
CosmosSolitarus,7,6,O-O,0:09:48.4
CosmosSolitarus,7,6,Qe7,0:09:08.8
CosmosSolitarus,7,7,Ne5,0:09:37.8
CosmosSolitarus,7,7,Nxe5,0:09:01.7
CosmosSolitarus,7,8,dxe5,0:09:36.9
CosmosSolitarus,7,8,Bh6,0:08:42.8
CosmosSolitarus,7,9,Bg3,0:09:20
CosmosSolitarus,7,9,f6,0:08:17.6
CosmosSolitarus,7,10,Nd2,0:08:54.1
CosmosSolitarus,7,10,b6,0:07:57.2
CosmosSolitarus,7,11,Nf3,0:08:48.2
CosmosSolitarus,7,11,Bb7,0:07:44.4
CosmosSolitarus,7,12,c3,0:08:30.5
CosmosSolitarus,7,12,O-O-O,0:07:36
CosmosSolitarus,7,13,Rc1,0:08:23.7
CosmosSolitarus,7,13,Bg7,0:06:40
CosmosSolitarus,7,14,b4,0:08:11
CosmosSolitarus,7,14,fxe5,0:06:24
CosmosSolitarus,7,15,Bh4,0:08:09.5
CosmosSolitarus,7,15,Bf6,0:05:36.4
CosmosSolitarus,7,16,g3,0:08:00
CosmosSolitarus,7,16,e4,0:05:25.8
CosmosSolitarus,7,17,Bxf6,0:07:05.6
CosmosSolitarus,7,17,Nxf6,0:05:19
CosmosSolitarus,7,18,Bb5,0:06:45.6
CosmosSolitarus,7,18,exf3,0:05:04.5
CosmosSolitarus,7,19,Qxf3,0:06:45.5
CosmosSolitarus,7,19,Rhf8,0:04:57.5
CosmosSolitarus,7,20,Qe2,0:06:42.7
CosmosSolitarus,7,20,Ne4,0:04:43.4
CosmosSolitarus,7,21,Rc2,0:06:12.3
CosmosSolitarus,7,21,h5,0:03:00.7
CosmosSolitarus,7,22,f3,0:05:49.6
CosmosSolitarus,7,22,Nd6,0:02:43.2
CosmosSolitarus,7,23,Ba6,0:05:45.5
CosmosSolitarus,7,23,h4,0:02:27.5
CosmosSolitarus,7,24,Bxb7+,0:05:29.7
CosmosSolitarus,7,24,Kxb7,0:02:22.7
CosmosSolitarus,7,25,g4,0:05:28.7
CosmosSolitarus,7,25,e5,0:02:10.1
CosmosSolitarus,7,26,Qg2,0:05:19
CosmosSolitarus,7,26,e4,0:01:56.6
CosmosSolitarus,7,27,f4,0:05:14.3
CosmosSolitarus,7,27,Nc4,0:01:36.1
CosmosSolitarus,7,28,Qf2,0:04:40.6
CosmosSolitarus,7,28,Qe6,0:00:52
CosmosSolitarus,7,29,g5,0:04:34.1
CosmosSolitarus,8,1,e4,0:09:57.1
CosmosSolitarus,8,1,d6,0:09:59.2
CosmosSolitarus,8,2,d4,0:09:54.4
CosmosSolitarus,8,2,Nf6,0:09:58.1
CosmosSolitarus,8,3,Nc3,0:09:49.2
CosmosSolitarus,8,3,g6,0:09:55.7
CosmosSolitarus,8,4,Be3,0:09:40.1
CosmosSolitarus,8,4,Bg7,0:09:54.2
CosmosSolitarus,8,5,Qf3,0:09:34.1
CosmosSolitarus,8,5,Nc6,0:09:51.1
CosmosSolitarus,8,6,Bc4,0:09:32.6
CosmosSolitarus,8,6,O-O,0:09:48.8
CosmosSolitarus,8,7,Nge2,0:09:31.2
CosmosSolitarus,8,7,e5,0:09:42.5
CosmosSolitarus,8,8,O-O,0:09:20.3
CosmosSolitarus,8,8,Nh5,0:09:09.1
CosmosSolitarus,8,9,d5,0:09:14.5
CosmosSolitarus,8,9,Na5,0:08:46.6
CosmosSolitarus,8,10,Bb3,0:09:10.9
CosmosSolitarus,8,10,Nf6,0:08:23
CosmosSolitarus,8,11,Bg5,0:09:06.9
CosmosSolitarus,8,11,Bg4,0:08:18.9
CosmosSolitarus,8,12,Qe3,0:09:03.7
CosmosSolitarus,8,12,Qd7,0:07:43.1
CosmosSolitarus,8,13,Ba4,0:08:58.4
CosmosSolitarus,8,13,c6,0:07:36.1
CosmosSolitarus,8,14,dxc6,0:08:54.9
CosmosSolitarus,8,14,bxc6,0:07:36
