Account,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,IsSunday,TimeOfDay,GameOfDay,GameOfWeek,TimeControl,EloDifference,Color,Result,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,TimeSinceLast
0,0,0,0,0,1,0,0,72798,28,50,600,54,1,0,0,0,0,1,0,0,0,1,0,0,1,29,29,334.4,255.7,11.53,8.82,296.3
0,0,0,0,0,1,0,0,73472,29,51,600,62,0,0,1,1,0,0,0,1,0,0,0,0,1,36,36,311.8,250.9,8.66,6.97,339.6
0,0,0,0,0,1,0,0,81507,29,52,600,44,1,0,0,0,1,1,0,1,0,0,1,0,0,39,39,381.9,220.9,9.79,5.66,7723.2
0,0,0,0,0,1,0,0,82250,29,53,600,-19,0,2,0,0,0,0,0,1,0,0,1,0,0,62,62,588.0,556.4,9.48,8.97,361.1
0,0,0,0,0,0,1,0,937,28,54,600,40,1,0,0,0,0,0,0,0,0,1,1,0,0,9,9,14.7,52.0,1.63,5.78,4499.0
0,0,0,0,0,0,1,0,1025,29,55,600,52,1,0,0,0,0,1,0,1,0,0,0,0,1,36,36,524.9,369.1,14.58,10.25,73.3
0,0,0,0,0,0,1,0,7663,29,56,600,-15,0,0,0,0,0,0,0,1,0,0,1,0,0,13,12,35.6,105.6,2.74,8.8,6113.1
0,0,0,0,0,0,1,0,7844,30,57,600,25,1,0,1,0,1,0,0,1,0,0,1,0,0,68,68,564.7,599.8,8.3,8.82,145.4
0,0,0,0,0,0,1,0,50532,21,58,600,-50,0,2,0,1,0,1,0,1,0,0,1,0,0,19,19,159.7,87.1,8.41,4.58,42123.3
0,0,0,0,0,0,1,0,50802,22,59,600,52,0,0,0,0,1,1,0,0,0,1,1,0,0,27,26,351.2,272.0,13.01,10.46,110.3
0,0,0,0,0,0,1,0,54010,22,60,600,2,0,2,1,0,1,0,1,1,0,0,0,0,1,31,31,202.1,155.0,6.52,5.0,2856.8
0,0,0,0,0,0,1,0,54402,23,61,600,-54,1,2,0,1,0,1,0,0,0,1,1,0,0,34,35,503.8,256.6,14.82,7.33,189.9
0,0,0,0,0,0,1,0,59040,24,62,600,10,0,2,1,0,1,0,0,0,0,1,0,0,1,26,26,277.6,165.8,10.68,6.38,4134.2
0,0,0,0,0,0,1,0,59534,25,63,600,-37,1,2,0,0,0,0,0,0,0,1,0,0,1,10,11,40.3,78.0,4.03,7.09,216.4
0,0,0,0,0,0,1,0,59660,26,64,600,-67,0,2,0,0,0,1,0,0,0,1,0,0,1,71,71,599.7,286.1,8.45,4.03,85.7
0,0,0,0,0,0,1,0,60582,27,65,600,-4,1,2,0,0,0,1,0,0,0,1,0,0,1,57,57,465.0,325.1,8.16,5.7,322.3
0,0,0,0,0,0,1,0,61422,28,66,600,-36,0,2,0,0,0,1,0,0,0,1,0,0,1,26,25,279.8,226.3,10.76,9.05,375.0
0,0,0,0,0,0,1,0,62055,29,67,600,31,1,0,0,0,0,0,1,0,0,1,0,0,1,30,30,350.2,235.0,11.67,7.83,353.2
0,0,0,0,0,0,1,0,79166,17,68,600,-22,1,2,0,1,0,1,0,1,0,0,0,0,1,63,64,599.9,363.5,9.52,5.68,16760.8
0,0,0,0,0,0,1,0,80167,18,69,600,-8,1,0,0,0,0,1,0,0,0,1,1,0,0,18,18,174.2,91.2,9.68,5.07,401.1
0,0,0,0,0,0,1,0,80466,19,70,600,-30,1,2,0,0,0,1,0,1,0,0,0,0,1,19,20,134.3,126.9,7.07,6.34,124.8
0,0,0,0,0,0,1,0,80741,20,71,600,19,0,0,0,0,0,0,1,0,0,1,1,0,0,48,47,567.5,436.7,11.82,9.29,140.7
0,0,0,0,0,0,1,0,83474,19,72,600,-24,0,0,0,0,1,1,0,1,0,0,0,0,1,46,45,519.1,351.4,11.28,7.81,2165.5
0,0,0,0,0,0,0,1,48589,16,73,600,16,0,2,0,0,1,1,0,1,0,0,1,0,0,31,31,409.4,274.5,13.21,8.85,50995.9
0,0,0,0,0,0,0,1,49312,17,74,600,-38,1,2,1,1,0,1,0,0,0,1,1,0,0,58,59,581.9,244.9,10.03,4.15,313.6
0,0,0,0,0,0,0,1,53091,16,75,600,-11,1,2,0,0,1,1,0,0,0,1,0,0,1,39,40,535.6,352.7,13.73,8.82,3197.1
0,0,0,0,0,0,0,1,54009,17,76,600,10,1,2,0,0,0,0,0,0,0,1,0,0,1,6,7,34.6,17.8,5.77,2.54,382.4
0,0,0,0,0,0,0,1,54070,17,77,600,36,0,0,1,1,0,0,0,0,0,1,0,0,1,26,25,232.3,91.9,8.93,3.68,26.4
0,0,0,0,0,0,0,1,54551,17,78,600,-19,0,2,0,0,0,0,0,1,0,0,0,0,1,12,12,200.9,86.6,16.74,7.22,248.7
0,0,0,0,0,0,0,1,54883,18,79,600,-49,0,2,0,0,0,0,0,0,0,1,1,0,0,13,13,74.1,56.6,5.7,4.35,131.1
0,0,0,0,0,0,0,1,55052,19,80,600,0,1,2,0,1,0,1,0,0,0,1,0,0,1,40,41,521.1,357.1,13.03,8.71,94.9
0,0,0,0,0,0,0,1,55973,20,81,600,-8,0,2,0,0,0,1,0,0,0,1,0,0,1,13,13,72.8,62.7,5.6,4.82,399.9
0,0,0,0,0,0,0,1,56130,21,82,600,-10,0,2,0,0,0,1,0,0,0,1,0,0,1,58,58,599.6,434.2,10.34,7.49,84.2
0,0,0,0,0,0,0,1,66813,16,83,600,56,0,0,0,0,0,0,0,0,0,1,0,0,1,17,16,104.3,83.1,6.14,5.19,10083.4
0,0,0,0,0,0,0,1,71266,17,84,600,-20,1,0,0,1,0,1,0,1,0,0,0,0,1,28,28,431.8,430.0,15.42,15.36,4348.7
0,1,0,0,0,0,0,0,2379,13,85,600,-8,1,0,0,1,0,1,0,1,0,0,1,0,0,50,50,537.9,395.1,10.76,7.9,17081.2
0,1,0,0,0,0,0,0,7521,14,86,600,3,1,0,1,1,0,0,0,1,0,0,1,0,0,87,87,593.3,322.2,6.82,3.7,4604.1
0,1,0,0,0,0,0,0,51383,13,87,600,-4,0,2,0,1,0,1,0,1,0,0,1,0,0,41,41,575.9,481.6,14.05,11.75,43268.7
0,1,0,0,0,0,0,0,52502,14,88,600,34,1,0,0,0,0,1,0,0,0,1,1,0,0,13,13,180.0,85.2,13.85,6.55,543.1
0,1,0,0,0,0,0,0,52849,15,89,600,-23,0,2,0,0,0,1,0,1,0,0,0,0,1,20,20,336.4,143.1,16.82,7.16,167.0
0,1,0,0,0,0,0,0,53348,15,90,600,2,0,0,0,0,0,1,0,0,0,1,1,0,0,20,19,167.6,41.1,8.38,2.16,162.6
0,1,0,0,0,0,0,0,68187,8,91,600,27,1,0,0,0,0,1,0,1,0,0,0,0,1,40,40,498.7,326.4,12.47,8.16,14671.4
0,1,0,0,0,0,0,0,69120,9,92,600,3,1,0,1,1,0,1,0,1,0,0,1,0,0,26,27,361.1,143.7,13.89,5.32,434.3
0,1,0,0,0,0,0,0,69766,10,93,600,27,1,0,0,1,0,1,0,1,0,0,1,0,0,27,27,349.3,262.5,12.94,9.72,284.9
0,1,0,0,0,0,0,0,71448,10,94,600,-5,0,0,0,0,0,1,0,1,0,0,1,0,0,14,13,145.9,137.2,10.42,10.55,1332.7
0,1,0,0,0,0,0,0,71795,11,95,600,4,0,0,0,1,0,1,0,1,0,0,1,0,0,31,30,513.6,558.2,16.57,18.61,201.1
0,1,0,0,0,0,0,0,73250,12,96,600,25,1,2,0,0,0,1,0,1,0,0,1,0,0,42,43,429.3,179.9,10.22,4.18,941.4
0,0,1,0,0,0,0,0,5373,12,97,600,-60,1,0,0,1,0,1,0,0,0,1,1,0,0,97,97,597.2,599.5,6.16,6.18,18093.7
0,0,1,0,0,0,0,0,31408,12,98,600,-7,0,2,1,1,0,0,0,1,0,0,0,0,1,37,37,406.0,218.7,10.97,5.91,25437.8
0,0,1,0,0,0,0,0,39352,13,99,600,37,0,0,0,0,0,0,0,0,0,1,1,0,0,27,26,125.6,137.0,4.65,5.27,7538.0
0,0,1,0,0,0,0,0,43403,14,100,600,-25,1,2,0,0,0,1,0,1,0,0,0,0,1,23,24,168.8,114.8,7.34,4.78,3925.4
0,0,1,0,0,0,0,0,43720,15,101,600,-31,1,0,0,0,0,0,0,0,0,1,1,0,0,82,82,582.6,248.0,7.1,3.02,148.2
0,0,1,0,0,0,0,0,44606,16,102,600,-5,1,0,0,0,0,1,0,1,0,0,0,0,1,16,17,132.6,43.1,8.29,2.54,303.4
0,0,1,0,0,0,0,0,44842,17,103,600,-8,0,2,0,0,1,1,0,1,0,0,1,0,0,42,42,453.6,276.0,10.8,6.57,103.4
0,0,1,0,0,0,0,0,45640,18,104,600,57,0,0,1,0,1,0,0,0,0,1,1,0,0,13,13,155.8,40.8,11.98,3.14,344.4
0,0,1,0,0,0,0,0,45874,19,105,600,71,1,0,1,1,0,1,0,1,0,0,0,0,1,55,55,327.8,191.0,5.96,3.47,78.2
0,0,1,0,0,0,0,0,48762,20,106,600,-7,0,0,0,1,0,0,1,1,0,0,1,0,0,36,35,477.7,191.7,13.27,5.48,2560.2
0,0,0,1,0,0,0,0,17449,10,107,600,10,0,0,1,1,0,1,0,1,0,0,1,0,0,31,30,441.2,148.8,14.23,4.96,54609.3
0,0,0,1,0,0,0,0,45889,3,103,600,-11,0,2,0,0,1,1,0,1,0,0,1,0,0,66,66,599.1,588.0,9.08,8.91,27998.8
0,0,0,1,0,0,0,0,47423,4,103,600,-4,1,0,0,0,0,0,0,0,0,1,1,0,0,25,25,240.4,262.4,9.62,10.5,934.9
0,0,0,1,0,0,0,0,48025,5,104,600,18,1,0,0,1,0,1,0,1,0,0,0,0,1,27,27,246.7,206.6,9.14,7.65,361.6
0,0,0,1,0,0,0,0,48906,5,105,600,-13,1,2,0,0,0,1,0,1,0,0,1,0,0,61,62,551.8,480.1,9.05,7.74,634.3
0,0,0,1,0,0,0,0,59819,6,104,600,-53,0,2,0,0,1,1,0,0,0,1,1,0,0,60,60,599.4,596.9,9.99,9.95,10361.2
0,0,0,1,0,0,0,0,61062,7,102,600,48,1,0,0,1,0,1,0,0,0,1,0,0,1,49,49,574.7,584.7,11.73,11.93,643.6
0,0,0,1,0,0,0,0,71288,8,102,600,-4,0,0,0,0,0,0,0,1,0,0,0,0,1,23,23,216.7,66.0,9.42,2.87,9651.3
0,0,0,0,1,0,0,0,4309,9,103,600,57,1,0,0,0,0,0,1,1,0,0,1,0,0,49,49,459.2,367.6,9.37,7.5,19204.3
0,0,0,0,1,0,0,0,5442,10,104,600,40,0,0,0,0,1,1,0,1,0,0,1,0,0,36,35,277.9,322.5,7.72,9.21,673.8
0,0,0,0,1,0,0,0,6081,11,105,600,-2,1,2,0,0,0,1,0,1,0,0,1,0,0,33,34,541.2,354.8,16.4,10.44,361.1
0,0,0,0,1,0,0,0,7009,12,106,600,20,0,2,0,0,0,0,0,0,0,1,1,0,0,68,68,536.1,590.1,7.88,8.68,386.8
0,0,0,0,1,0,0,0,8190,13,107,600,-7,1,0,0,1,0,0,1,0,0,1,0,0,1,52,53,322.2,225.6,6.2,4.26,644.9
0,0,0,0,1,0,0,0,51797,9,98,600,1,1,0,0,0,0,1,0,1,0,0,0,0,1,34,34,424.6,185.5,12.49,5.46,43284.8
0,0,0,0,1,0,0,0,54027,10,99,600,45,0,0,0,0,0,1,0,1,0,0,1,0,0,10,9,97.2,30.2,9.72,3.36,1805.4
0,0,0,0,1,0,0,0,59106,11,100,600,45,1,0,0,1,0,1,0,1,0,0,1,0,0,47,47,562.7,599.4,11.97,12.75,4981.8
0,0,0,0,0,1,0,0,2063,9,96,600,43,0,0,0,1,0,1,0,1,0,0,1,0,0,89,88,599.0,569.9,6.73,6.48,28794.3
0,0,0,0,0,1,0,0,15711,5,97,600,18,1,0,0,0,0,1,0,1,0,0,1,0,0,25,25,469.4,456.8,18.78,18.27,13049.0
0,0,0,0,0,1,0,0,55276,4,87,600,-53,1,2,0,1,0,1,0,1,0,0,1,0,0,41,42,523.1,523.2,12.76,12.46,39095.6
0,0,0,0,0,1,0,0,56362,5,88,600,1,0,2,1,1,0,0,0,0,0,1,1,0,0,68,67,597.4,484.1,8.79,7.23,562.9
0,0,0,0,0,1,0,0,57506,6,89,600,47,0,0,0,0,1,1,0,0,0,1,0,0,1,77,76,449.3,557.6,5.84,7.34,546.6
0,0,0,0,0,1,0,0,63694,6,86,600,32,1,2,0,0,0,1,0,1,0,0,0,0,1,49,50,502.5,488.3,10.26,9.77,5738.7
0,0,0,0,0,1,0,0,64721,7,85,600,50,1,0,0,0,0,1,0,0,0,1,1,0,0,48,48,222.5,223.2,4.64,4.65,524.5
0,0,0,0,0,1,0,0,65205,8,86,600,-3,0,2,0,0,0,1,0,1,0,0,0,0,1,18,18,218.0,226.3,12.11,12.57,261.5
0,0,0,0,0,1,0,0,65674,9,87,600,-31,1,2,0,0,0,1,0,0,0,1,1,0,0,18,19,267.6,226.2,14.87,11.91,251.0
0,0,0,0,0,1,0,0,66192,10,88,600,13,0,1,0,0,0,1,0,0,0,1,0,0,1,36,36,277.8,256.4,7.72,7.12,250.4
0,0,0,0,0,1,0,0,66759,11,89,600,8,0,0,0,1,0,1,0,0,1,0,0,0,1,23,22,440.3,482.5,19.14,21.93,289.2
0,0,0,0,0,0,1,0,45946,10,77,600,-12,1,2,0,0,0,1,0,1,0,0,0,1,0,14,15,95.8,43.6,6.84,2.91,65146.7
0,0,0,0,0,0,1,0,48432,11,78,600,-36,1,2,0,0,0,0,1,0,0,1,1,0,0,24,25,377.7,267.0,15.74,10.68,2390.2
0,0,0,0,0,0,1,0,49110,12,79,600,-17,0,2,0,0,1,1,0,0,0,1,0,0,1,36,36,363.3,248.7,10.09,6.91,300.3
0,0,0,0,0,0,1,0,49740,13,80,600,-4,0,0,0,0,0,0,0,0,0,1,0,0,1,52,52,541.5,389.8,10.41,7.5,266.7
0,0,0,0,0,0,1,0,56193,13,77,600,38,1,1,0,0,1,1,0,1,0,0,0,0,1,69,69,596.1,323.4,8.64,4.69,5911.5
0,0,0,0,0,0,1,0,57159,13,78,600,15,1,0,0,0,0,0,0,0,1,0,1,0,0,27,28,284.3,194.8,10.53,6.96,369.9
0,0,0,0,0,0,1,0,57675,13,79,600,-25,0,1,0,0,1,1,0,1,0,0,0,1,0,47,46,478.8,323.1,10.19,7.02,231.7
0,0,0,0,0,0,1,0,60437,14,77,600,4,1,2,0,1,0,1,0,0,1,0,1,0,0,33,34,413.0,231.7,12.52,6.81,2283.2
0,0,0,0,0,0,1,0,61121,15,77,600,-30,0,0,0,0,0,1,0,0,0,1,0,1,0,69,68,572.0,430.8,8.29,6.34,271.0
0,0,0,0,0,0,1,0,62173,16,76,600,-45,1,2,1,0,1,0,0,1,0,0,0,0,1,61,62,596.3,561.9,9.78,9.06,480.0
0,0,0,0,0,0,1,0,66660,12,77,600,39,0,0,0,0,0,0,1,0,0,1,1,0,0,37,36,240.6,333.5,6.5,9.26,3890.7
0,0,0,0,0,0,1,0,67282,12,78,600,-50,0,2,0,0,1,1,0,1,0,0,0,0,1,22,22,226.4,210.9,10.29,9.59,381.4
0,0,0,0,0,0,1,0,69744,13,79,600,21,1,0,0,0,0,0,1,0,0,1,1,0,0,41,41,468.0,503.4,11.41,12.28,2235.6
0,0,0,0,0,0,1,0,70767,14,80,600,0,0,2,0,0,0,0,0,1,0,0,0,0,1,9,9,39.4,58.0,4.38,6.44,555.0
0,0,0,0,0,0,1,0,70904,15,81,600,-39,1,2,0,0,0,0,0,0,0,1,1,0,0,17,17,137.2,204.7,8.07,12.04,97.6
0,0,0,0,0,0,1,0,71244,16,82,600,-27,0,0,0,0,0,0,0,0,0,1,0,0,1,51,50,474.0,237.3,9.29,4.75,202.8
0,0,0,0,0,0,1,0,75160,17,83,600,-9,1,2,0,0,0,0,0,1,0,0,0,0,1,28,29,388.3,135.1,13.87,4.66,3442.0
0,0,0,0,0,0,1,0,75715,18,84,600,10,0,2,0,0,1,1,0,0,0,1,1,0,0,34,34,523.3,461.9,15.39,13.59,166.7
0,0,0,0,0,0,1,0,83075,19,81,600,-25,1,0,0,0,1,1,0,0,0,1,0,0,1,26,26,340.1,258.5,13.08,9.94,6836.7
0,0,0,0,0,0,0,1,51348,16,79,600,4,0,2,0,0,1,1,0,1,0,0,0,0,1,28,28,335.8,396.1,11.99,14.15,54332.9
0,0,0,0,0,0,0,1,52101,17,80,600,13,1,0,0,0,0,1,0,0,0,1,1,0,0,26,27,274.3,161.3,10.55,5.97,417.2
0,0,0,0,0,0,0,1,54110,18,78,600,-34,1,2,1,1,0,0,0,1,0,0,0,0,1,40,41,298.3,322.5,7.46,7.87,1734.7
0,0,0,0,0,0,0,1,54760,19,78,600,23,0,0,0,0,0,0,0,0,0,1,1,0,0,5,4,5.0,8.3,1.0,2.07,351.7
0,0,0,0,0,0,0,1,54984,20,78,600,23,0,2,1,1,0,0,0,1,0,0,0,0,1,30,30,374.2,148.4,12.47,4.95,219.0
0,0,0,0,0,0,0,1,55538,21,78,600,-19,1,0,0,0,0,1,0,0,0,1,1,0,0,42,42,499.1,434.0,11.88,10.33,179.8
0,0,0,0,0,0,0,1,66691,15,77,600,3,0,0,0,0,1,0,1,1,0,0,0,0,1,44,43,463.2,304.8,10.53,7.09,10653.9
0,0,0,0,0,0,0,1,67728,15,77,600,-18,0,0,0,0,0,1,0,1,0,0,1,0,0,26,25,338.8,164.2,13.03,6.57,573.8
0,0,0,0,0,0,0,1,68386,16,78,600,54,1,0,0,0,0,1,0,1,0,0,1,0,0,46,46,450.5,270.3,9.79,5.88,319.2
0,0,0,0,0,0,0,1,74301,13,78,600,2,1,0,1,1,0,0,0,1,0,0,1,0,0,58,58,516.4,433.0,8.9,7.47,5464.5
0,0,0,0,0,0,0,1,75545,13,79,600,38,1,1,0,0,1,1,0,1,0,0,1,0,0,83,84,580.2,424.8,6.99,5.06,727.6
0,0,0,0,0,0,0,1,76613,13,80,600,10,0,0,0,0,0,0,0,0,1,0,1,0,0,8,7,34.9,119.0,4.36,17.0,487.8
0,0,0,0,0,0,0,1,77080,14,81,600,-66,1,2,0,0,0,0,0,1,0,0,0,1,0,12,12,72.6,46.5,6.05,3.88,432.1
0,0,0,0,0,0,0,1,77208,15,82,600,57,0,0,0,0,0,1,0,0,0,1,1,0,0,37,36,385.8,262.7,10.43,7.3,55.4
0,0,0,0,0,0,0,1,78269,16,83,600,20,0,0,0,0,1,1,0,1,0,0,0,0,1,21,20,231.3,108.7,11.01,5.43,675.2
0,0,0,0,0,0,0,1,78775,17,84,600,-17,1,2,0,0,0,0,0,1,0,0,1,0,0,45,46,550.6,327.9,12.24,7.13,274.7
0,0,0,0,0,0,0,1,79682,18,85,600,30,1,0,1,0,1,0,0,0,0,1,1,0,0,15,15,125.4,83.1,8.36,5.54,356.4
0,0,0,0,0,0,0,1,79933,19,86,600,19,0,0,0,0,1,1,0,1,0,0,0,0,1,22,21,170.3,115.2,7.74,5.49,125.6
0,0,0,0,0,0,0,1,84403,19,87,600,11,1,0,0,0,0,1,0,1,0,0,1,0,0,17,18,200.2,128.6,11.78,7.14,4299.7
0,0,0,0,0,0,0,1,84759,20,88,600,3,0,0,1,1,0,0,1,1,0,0,1,0,0,45,44,506.1,282.5,11.25,6.42,155.8
0,1,0,0,0,0,0,0,499,21,89,600,-47,0,2,0,0,0,1,0,1,0,0,1,0,0,59,59,599.2,304.8,10.16,5.17,1633.9
0,1,0,0,0,0,0,0,1462,22,90,600,26,1,2,0,0,0,0,1,0,0,1,1,0,0,72,73,599.9,563.5,8.33,7.72,363.8
0,1,0,0,0,0,0,0,2788,23,90,600,-27,1,2,0,1,0,1,0,0,0,1,0,0,1,18,19,139.0,58.4,7.72,3.07,726.1
0,1,0,0,0,0,0,0,3003,24,91,600,-12,0,2,0,0,0,1,0,0,0,1,0,0,1,10,10,50.9,35.6,5.09,3.56,76.0
0,1,0,0,0,0,0,0,3105,25,92,600,-40,0,2,1,1,0,0,0,0,0,1,0,0,1,15,15,128.5,171.5,8.57,11.43,51.1
0,1,0,0,0,0,0,0,3418,26,93,600,51,1,0,0,0,0,1,0,0,0,1,0,0,1,70,70,469.8,472.2,6.71,6.75,184.5
0,1,0,0,0,0,0,0,8457,27,93,600,-21,1,0,0,1,0,1,0,1,0,0,0,0,1,23,23,222.3,594.8,9.67,25.86,4569.2
0,1,0,0,0,0,0,0,9335,28,94,600,6,0,1,0,0,1,1,0,1,0,0,1,0,0,37,37,533.5,286.5,14.42,7.74,655.7
0,1,0,0,0,0,0,0,10187,29,95,600,15,0,2,0,0,1,1,0,0,1,0,1,0,0,31,31,340.4,348.9,10.98,11.25,318.5
0,1,0,0,0,0,0,0,10908,30,96,600,-49,1,2,0,1,0,1,0,0,0,1,0,1,0,29,30,362.9,152.5,12.51,5.08,380.6
0,1,0,0,0,0,0,0,11551,31,97,600,34,0,0,0,0,0,1,0,0,0,1,0,0,1,37,36,501.8,299.1,13.56,8.31,280.1
0,1,0,0,0,0,0,0,56394,26,94,600,-46,1,2,0,0,1,1,0,1,0,0,0,0,1,28,29,413.3,210.7,14.76,7.27,44341.2
0,1,0,0,0,0,0,0,57100,27,95,600,-14,1,0,1,1,0,0,0,0,0,1,1,0,0,27,27,141.5,142.8,5.24,5.29,292.7
0,1,0,0,0,0,0,0,59790,28,96,600,-15,0,2,1,1,0,0,0,1,0,0,0,0,1,24,23,162.3,65.3,6.76,2.84,2548.5
0,1,0,0,0,0,0,0,60018,29,97,600,11,1,0,0,0,1,1,0,0,0,1,1,0,0,57,57,498.7,536.7,8.75,9.42,65.7
0,1,0,0,0,0,0,0,62904,30,98,600,-23,0,2,0,0,0,0,0,1,0,0,0,0,1,13,13,70.4,49.9,5.42,3.84,2387.3
0,1,0,0,0,0,0,0,63179,31,99,600,28,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,8.4,7.2,2.1,2.4,204.6
0,1,0,0,0,0,0,0,63289,32,100,600,49,0,0,1,1,0,0,1,1,0,0,0,0,1,36,35,477.0,351.9,13.25,10.05,101.6
0,1,0,0,0,0,0,0,72099,30,96,600,3,1,0,0,1,0,1,0,1,0,0,1,0,0,40,40,537.3,400.6,13.43,10.02,8333.0
0,0,1,0,0,0,0,0,1301,19,96,600,-21,1,0,0,1,0,1,0,1,0,0,1,0,0,33,33,280.7,224.6,8.51,6.81,15064.7
0,0,1,0,0,0,0,0,1827,19,97,600,27,1,2,1,0,1,0,0,1,0,0,1,0,0,37,38,429.5,182.9,11.61,4.81,245.3
0,0,1,0,0,0,0,0,2478,20,98,600,-49,0,2,0,0,1,1,0,0,0,1,1,0,0,33,33,405.7,222.0,12.29,6.73,221.5
0,0,1,0,0,0,0,0,3237,18,99,600,29,1,0,0,0,0,0,0,0,0,1,0,0,1,52,52,292.0,395.3,5.62,7.6,353.3
0,0,1,0,0,0,0,0,6941,18,99,600,-52,0,2,0,1,0,1,0,1,0,0,0,0,1,47,47,531.5,439.2,11.31,9.34,3412.0
0,0,1,0,0,0,0,0,7935,19,100,600,1,1,0,0,1,0,1,0,0,0,1,1,0,0,30,30,201.4,100.5,6.71,3.35,462.5
0,0,1,0,0,0,0,0,8903,19,101,600,-45,0,2,1,0,1,0,1,1,0,0,0,0,1,19,19,218.5,84.4,11.5,4.44,766.6
0,0,1,0,0,0,0,0,9602,19,102,600,-29,1,0,0,1,0,1,0,0,0,1,1,0,0,26,26,171.0,260.3,6.58,10.01,480.5
0,0,1,0,0,0,0,0,10238,19,103,600,38,0,0,0,0,0,0,1,1,0,0,0,0,1,41,40,288.8,287.3,7.04,7.18,465.0
0,0,1,0,0,0,0,0,55660,18,95,600,29,0,2,0,1,0,1,0,1,0,0,1,0,0,70,70,513.6,486.3,7.34,6.95,45133.2
0,0,1,0,0,0,0,0,56700,18,96,600,18,0,2,0,0,0,1,0,0,0,1,1,0,0,16,16,52.8,74.3,3.3,4.64,526.4
0,0,1,0,0,0,0,0,56857,19,97,600,19,1,0,1,0,1,0,0,0,0,1,0,0,1,35,35,466.7,454.1,13.33,12.97,104.2
0,0,1,0,0,0,0,0,60784,17,98,600,-1,1,0,0,1,0,1,0,1,0,0,0,0,1,25,25,192.4,101.6,7.7,4.06,3460.3
0,0,1,0,0,0,0,0,61096,18,99,600,-59,1,2,0,1,0,1,0,1,0,0,1,0,0,28,29,257.8,201.3,9.21,6.94,119.6
0,0,1,0,0,0,0,0,61583,19,100,600,18,0,2,1,0,1,0,1,0,0,1,1,0,0,17,17,175.8,91.0,10.34,5.35,229.2
0,0,1,0,0,0,0,0,61859,20,101,600,14,0,0,0,1,0,1,0,0,0,1,0,0,1,43,42,474.1,347.8,11.03,8.28,100.2
0,0,1,0,0,0,0,0,63397,18,102,600,21,1,2,0,1,0,1,0,1,0,0,0,0,1,22,23,228.3,173.9,10.38,7.56,1063.9
0,0,1,0,0,0,0,0,63837,19,103,600,-6,0,0,0,0,1,0,1,0,0,1,1,0,0,34,33,396.9,439.7,11.67,13.32,211.7
0,0,1,0,0,0,0,0,69425,20,104,600,15,1,2,1,1,0,0,0,1,0,0,0,0,1,56,57,534.8,278.6,9.55,4.89,5191.1
0,0,1,0,0,0,0,0,70263,21,105,600,39,0,0,0,0,0,1,0,0,0,1,1,0,0,23,22,235.8,96.8,10.25,4.4,303.2
0,0,1,0,0,0,0,0,74321,21,106,600,-34,0,0,1,0,1,1,0,1,0,0,0,0,1,57,56,570.2,581.6,10.0,10.39,3822.2
0,0,1,0,0,0,0,0,75534,22,107,600,56,1,0,1,1,0,0,1,1,0,0,1,0,0,19,19,148.5,139.4,7.82,7.34,642.8
0,0,1,0,0,0,0,0,76007,23,108,600,-15,0,2,1,0,1,0,0,1,0,0,1,0,0,47,47,427.2,296.9,9.09,6.32,324.5
0,0,1,0,0,0,0,0,76733,24,109,600,1,1,0,1,1,0,0,0,0,0,1,1,0,0,84,84,598.0,419.4,7.12,4.99,298.8
0,0,0,1,0,0,0,0,6803,21,110,600,5,1,2,0,1,0,1,0,1,0,0,0,0,1,55,56,510.2,545.4,9.28,9.74,15872.0
0,0,0,1,0,0,0,0,7897,21,111,600,1,0,0,0,1,0,0,1,0,0,1,1,0,0,19,19,221.2,166.9,11.64,8.78,583.8
0,0,0,1,0,0,0,0,8396,21,112,600,-3,1,0,1,1,0,0,0,1,0,0,0,0,1,29,29,407.1,317.0,14.04,10.93,277.8
0,0,0,1,0,0,0,0,10419,19,113,600,58,1,0,0,1,0,1,0,1,0,0,1,0,0,53,53,555.5,404.6,10.48,7.63,1615.9
0,0,0,1,0,0,0,0,12310,20,114,600,14,0,2,0,0,0,1,0,1,0,0,1,0,0,36,36,244.9,242.0,6.8,6.72,1335.5
0,0,0,1,0,0,0,0,12846,21,115,600,-41,1,2,0,1,0,1,0,0,0,1,1,0,0,70,71,598.7,525.9,8.55,7.41,291.1
0,0,0,1,0,0,0,0,14011,22,116,600,7,0,2,0,1,0,1,0,0,0,1,0,0,1,38,38,474.1,313.9,12.48,8.26,566.3
0,0,0,1,0,0,0,0,14863,23,117,600,-3,0,0,0,0,1,0,1,0,0,1,0,0,1,78,77,559.5,502.6,7.17,6.53,377.9
0,0,0,1,0,0,0,0,15985,24,118,600,-19,1,2,1,1,0,0,0,1,0,0,0,0,1,32,33,303.3,274.9,9.48,8.33,562.5
0,0,0,1,0,0,0,0,16617,25,119,600,-34,0,2,0,0,0,1,0,0,0,1,1,0,0,28,27,426.4,343.1,15.23,12.71,328.7
