Account,GameNumber,MoveNumber,Move,Time
Cosmos_IV,1,1,d4,.. d6
Cosmos_IV,1,1,c4,.. a5
Cosmos_IV,1,2,d5,.. c5
Cosmos_IV,1,2,e4,.. e5
Cosmos_IV,1,3,Nc3,.. Ne7
Cosmos_IV,1,3,b3,.. g6
Cosmos_IV,1,4,Bg5,.. h6
Cosmos_IV,1,4,Bxe7,.. Bxe7
Cosmos_IV,1,5,Be2,.. g5
Cosmos_IV,1,5,g4,.. h5
Cosmos_IV,1,6,h3,.. f6
Cosmos_IV,1,6,Qd2,.. Na6
Cosmos_IV,1,7,O-O-O,.. Nb4
Cosmos_IV,1,7,a3,.. Na6
Cosmos_IV,1,8,Qb2,.. Bd7
Cosmos_IV,1,8,gxh5,.. f5
Cosmos_IV,1,9,Rd3,.. g4
Cosmos_IV,1,9,hxg4,.. Bg5+
Cosmos_IV,1,10,Kd1,.. fxg4
Cosmos_IV,1,10,Rg3,.. Qf6
Cosmos_IV,1,11,f3,.. Rg8
Cosmos_IV,1,11,fxg4,.. Bf4
Cosmos_IV,1,12,Rf3,.. Bxg4
Cosmos_IV,1,12,Rf2,.. Bxe2+
Cosmos_IV,1,13,Qxe2,.. O-O-O
Cosmos_IV,1,13,Nh3,.. Rdf8
Cosmos_IV,1,14,Rhf1,.. Qh6
Cosmos_IV,1,14,Nxf4,.. exf4
Cosmos_IV,1,15,Rh2,.. Rg3
Cosmos_IV,1,15,Rf3,.. Rg1+
Cosmos_IV,1,16,Kd2,.. Ra1
Cosmos_IV,1,16,a4,.. Ra3
Cosmos_IV,1,17,Ke1,.. Rxb3
Cosmos_IV,1,17,Nd1,.. Rb1
Cosmos_IV,1,18,Qc2,.. Ra1
Cosmos_IV,1,18,Qb2,.. Rxa4
Cosmos_IV,1,19,Qb3,.. Ra1
Cosmos_IV,1,19,Ra2,.. Rxa2
Cosmos_IV,1,20,Qxa2,.. Qxh5
Cosmos_IV,1,20,Qa3,.. Nb4
Cosmos_IV,1,21,Rh3,.. Nc2+
Cosmos_IV,2,1,e4,.. Nc6
Cosmos_IV,2,1,Nf3,.. e5
Cosmos_IV,2,2,Bc4,.. a6
Cosmos_IV,2,2,d4,.. b5
Cosmos_IV,2,3,Bd5,.. Nf6
Cosmos_IV,2,3,Bxc6,.. dxc6
Cosmos_IV,2,4,dxe5,.. Nxe4
Cosmos_IV,2,4,Qxd8+,.. Kxd8
Cosmos_IV,2,5,O-O,.. Bf5
Cosmos_IV,2,5,Rd1+,.. Kc8
Cosmos_IV,2,6,Bg5,.. f6
Cosmos_IV,2,6,Rd4,.. fxg5
Cosmos_IV,2,7,g4,.. Bxg4
Cosmos_IV,2,7,Kg2,.. h5
Cosmos_IV,2,8,Rxe4,.. Bxf3+
Cosmos_IV,2,8,Kxf3,.. g4+
Cosmos_IV,2,9,Kg2,.. Kb7
Cosmos_IV,2,9,Nc3,.. Rd8
Cosmos_IV,2,10,Rae1,.. Bb4
Cosmos_IV,2,10,e6,.. Rhe8
Cosmos_IV,2,11,Ne2,.. Bxe1
Cosmos_IV,2,11,e7,.. Rd7
Cosmos_IV,2,12,Rxg4,.. Rdxe7
Cosmos_IV,2,12,Rf4,.. Rxe2
Cosmos_IV,2,13,b4,.. g5
Cosmos_IV,2,13,Rf5,.. Rg8
Cosmos_IV,2,14,a4,.. h4
Cosmos_IV,2,14,axb5,.. h3+
Cosmos_IV,2,15,Kxh3,.. g4+
Cosmos_IV,2,15,Kg3,.. axb5
Cosmos_IV,2,16,c4,.. bxc4
Cosmos_IV,2,16,b5,.. cxb5
Cosmos_IV,2,17,Rxb5+,.. Kc6
Cosmos_IV,2,17,Rc5+,.. Kxc5
Cosmos_IV,2,18,h4,.. Bxf2+
Cosmos_IV,3,1,d4,.. Nf6
Cosmos_IV,3,1,Nc3,.. d5
Cosmos_IV,3,2,Bg5,.. g6
Cosmos_IV,3,2,Nf3,.. Bg7
Cosmos_IV,3,3,Bxf6,.. Bxf6
Cosmos_IV,3,3,e4,.. O-O
Cosmos_IV,3,4,e5,.. Bg7
Cosmos_IV,3,4,Qd3,.. e6
Cosmos_IV,3,5,O-O-O,.. b6
Cosmos_IV,3,5,g3,.. Ba6
Cosmos_IV,3,6,Qe3,.. Bxf1
Cosmos_IV,3,6,Rhxf1,.. Nc6
Cosmos_IV,3,7,a3,.. a5
Cosmos_IV,3,7,Na2,.. Rb8
Cosmos_IV,3,8,b4,.. axb4
Cosmos_IV,3,8,axb4,.. Ra8
Cosmos_IV,3,9,Qb3,.. b5
Cosmos_IV,3,9,Nc3,.. Ra4
Cosmos_IV,3,10,Nxa4,.. Qe7
Cosmos_IV,3,10,Nc5,.. Ra8
Cosmos_IV,3,11,Kb2,.. Nxd4
Cosmos_IV,3,11,Nxd4,.. Bxe5
Cosmos_IV,3,12,c3,.. Qg5
Cosmos_IV,3,12,f4,.. Qg4
Cosmos_IV,3,13,Ra1,.. Rxa1
Cosmos_IV,3,13,Rxa1,.. Bxd4
Cosmos_IV,3,14,cxd4,.. Qe2+
Cosmos_IV,3,14,Qc2,.. Qf3
Cosmos_IV,3,15,Ra3,.. Qg4
Cosmos_IV,3,15,Ra8+,.. Kg7
Cosmos_IV,3,16,Qc3,.. Qh5
Cosmos_IV,3,16,Nd7,.. Qxh2+
Cosmos_IV,3,17,Kb3,.. Qh1
Cosmos_IV,3,17,g4,.. Qd1+
Cosmos_IV,3,18,Qc2,.. Qxg4
Cosmos_IV,3,18,Qd2,.. Qg3+
Cosmos_IV,3,19,Kc2,.. Qg4
Cosmos_IV,3,19,Ne5,.. Qf5+
Cosmos_IV,3,20,Kc1,.. Qh3
Cosmos_IV,3,20,Rb8,.. Qg3
Cosmos_IV,3,21,Rxb5,.. Qa3+
Cosmos_IV,3,21,Qb2,.. Qe3+
Cosmos_IV,3,22,Qd2,.. Qg1+
Cosmos_IV,3,22,Kc2,.. Qa1
Cosmos_IV,3,23,Ra5,.. Qg1
Cosmos_IV,3,23,b5,.. Qg4
Cosmos_IV,3,24,Ra7,.. Qf5+
Cosmos_IV,3,24,Kc1,.. h5
Cosmos_IV,3,25,Rxc7,.. Qg4
Cosmos_IV,3,25,b6,.. Qg1+
Cosmos_IV,3,26,Kc2,.. h4
Cosmos_IV,3,26,b7,.. h3
Cosmos_IV,3,27,.. h2,Rxf7+
Cosmos_IV,4,1,e4,.. Nc6
Cosmos_IV,4,1,Nc3,.. e5
Cosmos_IV,4,2,Nf3,.. Bb4
Cosmos_IV,4,2,Bb5,.. Nf6
Cosmos_IV,4,3,d3,.. a6
Cosmos_IV,4,3,Bxc6,.. bxc6
Cosmos_IV,4,4,Bd2,.. c5
Cosmos_IV,4,4,O-O,.. Bb7
Cosmos_IV,4,5,Nxe5,.. d6
Cosmos_IV,4,5,Nc4,.. d5
Cosmos_IV,4,6,exd5,.. Nxd5
Cosmos_IV,4,6,Re1+,.. Kf8
Cosmos_IV,4,7,Nxd5,.. Bxd5
Cosmos_IV,4,7,a3,.. Bxd2
Cosmos_IV,4,8,Nxd2,.. Qf6
Cosmos_IV,4,8,Qc1,.. g6
Cosmos_IV,4,9,Nb3,.. c4
Cosmos_IV,4,9,dxc4,.. Bxc4
Cosmos_IV,4,10,Re3,.. Kg7
Cosmos_IV,4,10,Qe1,.. a5
Cosmos_IV,4,11,Qc3,.. Qxc3
Cosmos_IV,4,11,Rxc3,.. Bxb3
Cosmos_IV,4,12,cxb3,.. Rhc8
Cosmos_IV,4,12,Rac1,.. Ra7
Cosmos_IV,4,13,Rc4,.. Re8
Cosmos_IV,4,13,Kf1,.. Re7
Cosmos_IV,4,14,b4,.. a4
Cosmos_IV,4,14,b5,.. Rd7
Cosmos_IV,4,15,Rc6,.. Rb7
Cosmos_IV,4,15,R1c5,.. f5
Cosmos_IV,4,16,Rc4,.. Rxb5
Cosmos_IV,4,16,Rxc7,.. Rf7
Cosmos_IV,4,17,Rxf7+,.. Kxf7
Cosmos_IV,4,17,Rb4,.. Re5
Cosmos_IV,4,18,Rxa4,.. h5
Cosmos_IV,4,18,Rc4,.. g5
Cosmos_IV,4,19,b4,.. Ke6
Cosmos_IV,4,19,a4,.. Kd6
Cosmos_IV,4,20,a5,.. Re4
Cosmos_IV,4,20,Rxe4,.. fxe4
Cosmos_IV,4,21,Ke2,.. Kc6
Cosmos_IV,4,21,Ke3,.. Kb5
Cosmos_IV,4,22,Kxe4,.. Kxb4
Cosmos_IV,5,1,f4,.. d5
Cosmos_IV,5,1,g3,.. e6
Cosmos_IV,5,2,d4,.. Nc6
Cosmos_IV,5,2,e3,.. f5
Cosmos_IV,5,3,c3,.. Nf6
Cosmos_IV,5,3,Nf3,.. b5
Cosmos_IV,5,4,Bg2,.. b4
Cosmos_IV,5,4,O-O,.. Ba6
Cosmos_IV,5,5,Re1,.. Rb8
Cosmos_IV,5,5,Ne5,.. Nxe5
Cosmos_IV,5,6,fxe5,.. Ng4
Cosmos_IV,5,6,a3,.. b3
Cosmos_IV,5,7,h3,.. Nh6
Cosmos_IV,5,7,Nd2,.. Bc4
Cosmos_IV,5,8,Nxc4,.. dxc4
Cosmos_IV,5,8,a4,.. a5
Cosmos_IV,5,9,Bc6+,.. Ke7
Cosmos_IV,5,9,Bb5,.. Qd5
Cosmos_IV,5,10,Qe2,.. c6
Cosmos_IV,5,10,Bxc4,.. Qd7
Cosmos_IV,5,11,Bd3,.. g5
Cosmos_IV,5,11,e4,.. g4
Cosmos_IV,5,12,exf5,.. gxh3
Cosmos_IV,5,12,Bg5+,.. Ke8
Cosmos_IV,5,13,Qh5+,.. Nf7
Cosmos_IV,5,13,Qxh3,.. Nxg5
Cosmos_IV,5,14,Qh5+,.. Nf7
Cosmos_IV,5,14,f6,.. Rg8
Cosmos_IV,5,15,Re3,.. h6
Cosmos_IV,5,15,Bg6,.. Rb7
Cosmos_IV,5,16,Kf2,.. Rc7
Cosmos_IV,5,16,Rh1,.. c5
Cosmos_IV,5,17,Bh7,.. Rg5
Cosmos_IV,5,17,Qh4,.. cxd4
Cosmos_IV,5,18,Qxd4,.. Qxd4
Cosmos_IV,5,18,cxd4,.. Rc2+
Cosmos_IV,5,19,Re2,.. Rf5+
Cosmos_IV,6,1,d4,.. d5
Cosmos_IV,6,1,e3,.. c5
Cosmos_IV,6,2,dxc5,.. e5
Cosmos_IV,6,2,Nc3,.. Nf6
Cosmos_IV,6,3,e4,.. d4
Cosmos_IV,6,3,Bb5+,.. Bd7
Cosmos_IV,6,4,Bxd7+,.. Qxd7
Cosmos_IV,6,4,Nce2,.. Bxc5
Cosmos_IV,6,5,c3,.. Nc6
Cosmos_IV,6,5,b4,.. Bb6
Cosmos_IV,6,6,b5,.. Na5
Cosmos_IV,6,6,cxd4,.. exd4
Cosmos_IV,6,7,Nxd4,.. Nxe4
Cosmos_IV,6,7,Ngf3,.. Nc4
Cosmos_IV,6,8,O-O,.. O-O
Cosmos_IV,6,8,Be3,.. Nxe3
Cosmos_IV,6,9,fxe3,.. Rad8
Cosmos_IV,6,9,a4,.. Bxd4
Cosmos_IV,6,10,exd4,.. Rfe8
Cosmos_IV,6,10,Ra3,.. Qd6
Cosmos_IV,6,11,Re3,.. Qb4
Cosmos_IV,6,11,Rfe1,.. f5
Cosmos_IV,6,12,Rd3,.. Nc3
Cosmos_IV,6,12,Qd2,.. Rxe1+
Cosmos_IV,6,13,Qxe1,.. Kf7
Cosmos_IV,6,13,Rxc3,.. Rxd4
Cosmos_IV,6,14,Nxd4,.. Qxd4+
Cosmos_IV,6,14,Qe3,.. Qd1+
Cosmos_IV,7,1,d4,.. d5
Cosmos_IV,7,1,Nc3,.. e6
Cosmos_IV,7,2,Nf3,.. f5
Cosmos_IV,7,2,e3,.. Bb4
Cosmos_IV,7,3,a3,.. Bxc3+
Cosmos_IV,7,3,bxc3,.. Qe7
Cosmos_IV,7,4,Bb2,.. g5
Cosmos_IV,7,4,g3,.. g4
Cosmos_IV,7,5,Ne5,.. h5
Cosmos_IV,7,5,h3,.. Rh6
Cosmos_IV,7,6,h4,.. Nc6
Cosmos_IV,7,6,Bb5,.. Bd7
Cosmos_IV,7,7,Bxc6,.. bxc6
Cosmos_IV,7,7,O-O,.. Nf6
Cosmos_IV,7,8,a4,.. Ne4
Cosmos_IV,7,8,Ba3,.. Qf6
Cosmos_IV,7,9,f3,.. gxf3
Cosmos_IV,7,9,Qxf3,.. Nd2
Cosmos_IV,8,1,e4,.. Nc6
Cosmos_IV,8,1,d4,.. e6
Cosmos_IV,8,2,Nf3,.. d5
Cosmos_IV,8,2,e5,.. g5
Cosmos_IV,8,3,Bxg5,.. f6
Cosmos_IV,8,3,Bxf6,.. Nxf6
Cosmos_IV,8,4,exf6,.. Qxf6
Cosmos_IV,8,4,Bb5,.. Bd7
Cosmos_IV,8,5,Bxc6,.. Bxc6
Cosmos_IV,8,5,Nc3,.. Bb4
Cosmos_IV,8,6,O-O,.. Bxc3
Cosmos_IV,8,6,bxc3,.. Bb5
Cosmos_IV,8,7,Re1,.. O-O-O
Cosmos_IV,8,7,Re5,.. Rhe8
Cosmos_IV,8,8,Qe1,.. b6
Cosmos_IV,8,8,Qe3,.. Ba4
Cosmos_IV,8,9,Qe2,.. c5
Cosmos_IV,8,9,Re1,.. c4
Cosmos_IV,8,10,Rxe6,.. Rxe6
Cosmos_IV,8,10,Qxe6+,.. Qxe6
Cosmos_IV,8,11,Rxe6,.. Bxc2
Cosmos_IV,8,11,Re7,.. a5
Cosmos_IV,8,12,Rxh7,.. Bxh7
Cosmos_IV,9,1,d4,.. b6
Cosmos_IV,9,1,e4,.. Bb7
Cosmos_IV,9,2,e5,.. d6
Cosmos_IV,9,2,Nf3,.. dxe5
Cosmos_IV,9,3,dxe5,.. Qxd1+
Cosmos_IV,9,3,Kxd1,.. Nc6
Cosmos_IV,9,4,Bb5,.. O-O-O+
Cosmos_IV,9,4,Ke1,.. e6
Cosmos_IV,9,5,g3,.. Nb4
Cosmos_IV,9,5,Na3,.. Bxf3
Cosmos_IV,9,6,c3,.. Bxh1
Cosmos_IV,10,1,d4,.. d5
Cosmos_IV,10,1,Nf3,.. Nc6
Cosmos_IV,10,2,Bf4,.. Bg4
Cosmos_IV,10,2,Nc3,.. e6
Cosmos_IV,10,3,Nb5,.. a6
Cosmos_IV,10,3,Nc3,.. b5
Cosmos_IV,10,4,Ne5,.. Nxe5
Cosmos_IV,10,4,Bxe5,.. b4
Cosmos_IV,10,5,Na4,.. Qd7
Cosmos_IV,10,5,Nc5,.. Qc6
Cosmos_IV,10,6,Qd3,.. f6
Cosmos_IV,10,6,Bg3,.. Bxc5
Cosmos_IV,10,7,dxc5,.. Qxc5
Cosmos_IV,10,7,c3,.. Bf5
Cosmos_IV,10,8,Qd4,.. Qa5
Cosmos_IV,10,8,Qxb4,.. Qxb4
Cosmos_IV,10,9,cxb4,.. Rb8
Cosmos_IV,10,9,a3,.. a5
Cosmos_IV,10,10,Bxc7,.. Rb7
Cosmos_IV,10,10,Bxa5,.. Ne7
Cosmos_IV,10,11,e3,.. Nc6
Cosmos_IV,10,11,Ba6,.. Rb8
Cosmos_IV,10,12,a4,.. Nxa5
Cosmos_IV,10,12,Bb5+,.. Kf7
Cosmos_IV,10,13,bxa5,.. Ra8
Cosmos_IV,10,13,a6,.. Rhc8
Cosmos_IV,10,14,O-O,.. Rc2
Cosmos_IV,10,14,b3,.. Ra7
Cosmos_IV,11,1,e4,.. Nc6
Cosmos_IV,11,1,c3,.. e5
Cosmos_IV,11,2,Bc4,.. a6
Cosmos_IV,11,2,Qf3,.. f6
Cosmos_IV,11,3,Bb3,.. Bc5
Cosmos_IV,11,3,Bxg8,.. Rxg8
Cosmos_IV,11,4,b4,.. Bb6
Cosmos_IV,11,4,a4,.. a5
Cosmos_IV,11,5,b5,.. Ne7
Cosmos_IV,11,5,Bb2,.. c6
Cosmos_IV,11,6,Ba3,.. cxb5
Cosmos_IV,11,6,Bxe7,.. Qxe7
Cosmos_IV,11,7,axb5,.. d6
Cosmos_IV,11,7,h3,.. Bd7
Cosmos_IV,11,8,c4,.. O-O-O
Cosmos_IV,11,8,Nc3,.. Qe6
Cosmos_IV,11,9,Nd5,.. Bd4
Cosmos_IV,11,9,Rxa5,.. b6
Cosmos_IV,11,10,Ra8+,.. Kb7
Cosmos_IV,11,10,Rxd8,.. Rxd8
Cosmos_IV,11,11,Ne2,.. Ra8
Cosmos_IV,11,11,O-O,.. Be8
Cosmos_IV,11,12,Nxd4,.. exd4
Cosmos_IV,11,12,g4,.. Qe5
Cosmos_IV,11,13,Qf5,.. d3
Cosmos_IV,11,13,Qxe5,.. dxe5
Cosmos_IV,11,14,Nb4,.. Ra4
Cosmos_IV,11,14,Nxd3,.. Rxc4
Cosmos_IV,11,15,f3,.. Bxb5
Cosmos_IV,11,15,Rb1,.. Ba6
Cosmos_IV,11,16,f4,.. Rxe4
Cosmos_IV,11,16,Nb4,.. Rxf4
Cosmos_IV,11,17,Nxa6,.. Kxa6
Cosmos_IV,11,17,Ra1+,.. Kb7
Cosmos_IV,11,18,Ra3,.. b5
Cosmos_IV,11,18,Rd3,.. Kb6
Cosmos_IV,11,19,Rd7,.. h6
Cosmos_IV,11,19,Rxg7,.. b4
Cosmos_IV,11,20,Rg8,.. Kb5
Cosmos_IV,11,20,Rb8+,.. Ka4
Cosmos_IV,11,21,Ra8+,.. Kb3
Cosmos_IV,11,21,d3,.. Kc3
Cosmos_IV,11,22,Kg2,.. b3
Cosmos_IV,11,22,Rc8+,.. Kxd3
Cosmos_IV,11,23,Rc1,.. b2
Cosmos_IV,11,23,Rd1+,.. Kc2
Cosmos_IV,11,24,Re1,Rxb1
Cosmos_IV,11,24,.. Kxb1,Kg3
Cosmos_IV,11,25,.. Ra4,Kf3
Cosmos_IV,11,25,.. e4+,Ke3
Cosmos_IV,11,26,.. Kc2,h4
Cosmos_IV,11,26,.. Kc3,Kf4
Cosmos_IV,11,27,.. Kd3,g5
Cosmos_IV,11,27,.. fxg5+,hxg5
Cosmos_IV,11,28,.. hxg5+,Kxg5
Cosmos_IV,11,28,.. e3,Kf5
Cosmos_IV,11,29,.. e2,Ke5
Cosmos_IV,11,29,Kd5,.. Qe4+
Cosmos_IV,11,30,Kd6,.. Ra5
Cosmos_IV,11,30,Kc7,.. Qg6
Cosmos_IV,11,31,Kd7,.. Ra7+
Cosmos_IV,12,1,d4,.. d5
Cosmos_IV,12,1,Nf3,.. Nf6
Cosmos_IV,12,2,e3,.. Nc6
Cosmos_IV,12,2,Bb5,.. Bd7
Cosmos_IV,12,3,c4,.. a6
Cosmos_IV,12,3,Bxc6,.. Bxc6
Cosmos_IV,12,4,c5,.. e6
Cosmos_IV,12,4,O-O,.. b6
Cosmos_IV,12,5,Nc3,.. bxc5
Cosmos_IV,12,5,dxc5,.. Bxc5
Cosmos_IV,12,6,a3,.. O-O
Cosmos_IV,12,6,b4,.. Bb6
Cosmos_IV,12,7,Re1,.. Bb5
Cosmos_IV,12,7,a4,.. Bc4
Cosmos_IV,12,8,a5,.. Ba7
Cosmos_IV,12,8,Ba3,.. c5
Cosmos_IV,12,9,bxc5,.. Re8
Cosmos_IV,12,9,Rb1,.. Qxa5
Cosmos_IV,12,10,Bb4,.. Qc7
Cosmos_IV,12,10,Ra1,.. a5
Cosmos_IV,12,11,Bxa5,.. Qxc5
Cosmos_IV,12,11,Ne5,.. Bb8
Cosmos_IV,12,12,Qd2,.. Bxe5
Cosmos_IV,12,12,f4,.. Rxa5
Cosmos_IV,13,1,d4,.. d5
Cosmos_IV,13,1,Nf3,.. Nc6
Cosmos_IV,13,2,e3,.. a6
Cosmos_IV,13,2,c4,.. dxc4
Cosmos_IV,13,3,Bxc4,.. Bg4
Cosmos_IV,13,3,d5,.. Ne5
Cosmos_IV,13,4,Qd4,.. Bxf3
Cosmos_IV,13,4,gxf3,.. Nxf3+
Cosmos_IV,14,1,d4,.. d5
Cosmos_IV,14,1,e3,.. Nc6
Cosmos_IV,14,2,Nf3,.. e5
Cosmos_IV,14,2,Bb5,.. e4
Cosmos_IV,14,3,Ne5,.. Nf6
Cosmos_IV,14,3,Bxc6+,.. bxc6
Cosmos_IV,14,4,Nxc6,.. Qd6
Cosmos_IV,14,4,Ne5,.. Nd7
Cosmos_IV,14,5,f4,.. exf3
Cosmos_IV,14,5,Qxf3,.. Nxe5
Cosmos_IV,14,6,dxe5,.. Qxe5
Cosmos_IV,14,6,O-O,.. f6
Cosmos_IV,14,7,Rd1,.. Bd6
Cosmos_IV,14,7,Nc3,.. Qxh2+
Cosmos_IV,14,8,Kf2,.. c6
Cosmos_IV,14,8,e4,.. dxe4
Cosmos_IV,14,9,Nxe4,.. Be5
Cosmos_IV,14,9,c3,.. O-O
Cosmos_IV,14,10,Be3,.. Bb7
Cosmos_IV,14,10,Rh1,.. Qxh1
Cosmos_IV,14,11,Rxh1,.. c5
Cosmos_IV,14,11,Bxc5,.. Rfd8
Cosmos_IV,14,12,b4,.. Bxe4
Cosmos_IV,14,12,Qxe4,.. Rd2+
Cosmos_IV,14,13,Ke3,.. Rad8
Cosmos_IV,14,13,Qc4+,.. Kh8
Cosmos_IV,14,14,Bd4,.. Bxd4+
Cosmos_IV,14,14,cxd4,.. Rxg2
Cosmos_IV,14,15,Qc5,.. Re8+
Cosmos_IV,14,15,Kd3,.. Rxa2
Cosmos_IV,14,16,Qf5,.. h6
Cosmos_IV,14,16,Qg6,.. Rb8
Cosmos_IV,14,17,Rg1,.. Rb7
Cosmos_IV,14,17,Re1,.. Ra3+
Cosmos_IV,14,18,Kc2,.. Rc7+
Cosmos_IV,14,18,Kb2,.. Rc8
Cosmos_IV,14,19,Kxa3,.. Rd8
Cosmos_IV,14,19,Re7,.. Kg8
Cosmos_IV,15,1,e4,.. Nc6
Cosmos_IV,15,1,Nf3,.. e5
Cosmos_IV,15,2,d4,.. d6
Cosmos_IV,15,2,dxe5,.. dxe5
Cosmos_IV,15,3,Qxd8+,.. Kxd8
Cosmos_IV,15,3,Bb5,.. Bd7
Cosmos_IV,15,4,Bxc6,.. Bxc6
Cosmos_IV,15,4,Nxe5,.. Bxe4
Cosmos_IV,15,5,Nxf7+,.. Ke7
Cosmos_IV,15,5,Nxh8,.. Rd8
Cosmos_IV,15,6,O-O,.. Bf5
Cosmos_IV,15,6,Bg5+,.. Nf6
Cosmos_IV,15,7,Re1+,.. Be6
Cosmos_IV,15,7,Bxf6+,.. gxf6
Cosmos_IV,15,8,Nc3,.. Bg7
Cosmos_IV,15,8,Rad1,.. Rxd1
Cosmos_IV,15,9,Rxd1,.. Bxh8
Cosmos_IV,15,9,Re1,.. Kf7
Cosmos_IV,15,10,Nb5,.. Bxa2
Cosmos_IV,15,10,Nxc7,.. f5
Cosmos_IV,15,11,b3,.. Bc3
Cosmos_IV,15,11,Re3,.. Ba5
Cosmos_IV,15,12,Nb5,.. a6
Cosmos_IV,15,12,Nd6+,.. Kf6
Cosmos_IV,15,13,Nxb7,.. f4
Cosmos_IV,15,13,Rf3,.. Bc7
Cosmos_IV,15,14,Nc5,.. a5
Cosmos_IV,15,14,Ne4+,.. Ke5
Cosmos_IV,15,15,Nc5,.. Kd4
Cosmos_IV,16,1,d4,.. d5
Cosmos_IV,16,1,e3,.. Nc6
Cosmos_IV,16,2,c4,.. Nf6
Cosmos_IV,16,2,c5,.. e5
Cosmos_IV,16,3,Nf3,.. e4
Cosmos_IV,16,3,Ng5,.. h6
Cosmos_IV,16,4,Nh3,.. Bg4
Cosmos_IV,16,4,f3,.. exf3
Cosmos_IV,16,5,gxf3,.. Bxh3
Cosmos_IV,16,5,Bxh3,.. g5
Cosmos_IV,16,6,Bd2,.. Qe7
Cosmos_IV,16,6,Nc3,.. Rg8
Cosmos_IV,16,7,Nb5,.. a6
Cosmos_IV,16,7,Nc3,.. h5
Cosmos_IV,16,8,Qb3,.. Rb8
Cosmos_IV,16,8,Ne2,.. g4
Cosmos_IV,16,9,fxg4,.. hxg4
Cosmos_IV,16,9,Bg2,.. Bh6
Cosmos_IV,16,10,Bxd5,.. Nxd5
Cosmos_IV,16,10,Qxd5,.. Rd8
Cosmos_IV,16,11,Qh5,.. Bxe3
Cosmos_IV,16,11,Qh7,.. Kf8
Cosmos_IV,16,12,Bxe3,.. Qxe3
Cosmos_IV,16,12,Rf1,.. Rd7
Cosmos_IV,16,13,Qf5,.. Re7
Cosmos_IV,16,13,Qc8+,.. Kg7
Cosmos_IV,17,1,e4,.. Nc6
Cosmos_IV,17,1,d3,.. e5
Cosmos_IV,17,2,Nf3,.. d6
Cosmos_IV,17,2,h3,.. Nf6
Cosmos_IV,17,3,a3,.. b6
Cosmos_IV,17,3,Nc3,.. Be6
Cosmos_IV,17,4,Be3,.. d5
Cosmos_IV,17,4,Qd2,.. d4
Cosmos_IV,17,5,Bg5,.. dxc3
Cosmos_IV,17,5,Qxc3,.. Qd7
Cosmos_IV,17,6,Bxf6,.. gxf6
Cosmos_IV,17,6,O-O-O,.. O-O-O
Cosmos_IV,17,7,d4,.. exd4
Cosmos_IV,17,7,Nxd4,.. Nxd4
Cosmos_IV,17,8,Ba6+,.. Kb8
Cosmos_IV,17,8,Bb5,.. c6
Cosmos_IV,17,9,Bxc6,.. Qxc6
Cosmos_IV,17,9,Rxd4,.. Bd7
Cosmos_IV,17,10,Qxc6,.. Bxc6
Cosmos_IV,17,10,Rxd8+,.. Kc7
Cosmos_IV,17,11,Rhd1,.. Bh6+
Cosmos_IV,17,11,R8d2,.. Re8
Cosmos_IV,17,12,g3,.. Bxe4
Cosmos_IV,17,12,f4,.. Bf5
Cosmos_IV,17,13,h4,.. Bg4
Cosmos_IV,17,13,Rf1,.. Re3
Cosmos_IV,17,14,Rg1,.. Kc6
Cosmos_IV,17,14,Kb1,.. Kc5
Cosmos_IV,17,15,Rd7,.. Bxd7
Cosmos_IV,17,15,Rd1,.. Bg4
Cosmos_IV,17,16,Rd8,.. Re1+
Cosmos_IV,17,16,Ka2,.. Be6+
Cosmos_IV,17,17,b3,.. f5
Cosmos_IV,17,17,Ra8,.. Bg7
Cosmos_IV,18,1,d4,.. e6
Cosmos_IV,18,1,e4,.. d5
Cosmos_IV,18,2,e5,.. Nc6
Cosmos_IV,18,2,Nf3,.. f6
Cosmos_IV,18,3,Bb5,.. fxe5
Cosmos_IV,18,3,Nxe5,.. a6
Cosmos_IV,18,4,Bxc6+,.. bxc6
Cosmos_IV,18,4,c4,.. Bd6
Cosmos_IV,18,5,c5,.. Bxe5
Cosmos_IV,18,5,dxe5,.. Qh4
Cosmos_IV,18,6,O-O,.. Ne7
Cosmos_IV,18,6,g3,.. Qh5
Cosmos_IV,19,1,e4,.. Nc6
Cosmos_IV,19,1,Nf3,.. e5
Cosmos_IV,19,2,Bc4,.. d6
Cosmos_IV,19,2,Ng5,.. Nh6
Cosmos_IV,19,3,d3,.. f6
Cosmos_IV,19,3,Ne6,.. Bxe6
Cosmos_IV,19,4,Bxe6,.. Qe7
Cosmos_IV,19,4,Bh3,.. Nd4
Cosmos_IV,19,5,Bxh6,.. gxh6
Cosmos_IV,19,5,Qh5+,.. Kd8
Cosmos_IV,19,6,Qd1,.. Bg7
Cosmos_IV,19,6,O-O,.. Rf8
Cosmos_IV,19,7,c3,.. Nc6
Cosmos_IV,19,7,c4,.. Nd4
Cosmos_IV,19,8,Nc3,.. f5
Cosmos_IV,19,8,Nd5,.. Qe6
Cosmos_IV,19,9,Qd2,.. c6
Cosmos_IV,19,9,Ne3,.. Qf7
Cosmos_IV,19,10,Nxf5,.. Nxf5
Cosmos_IV,19,10,Bxf5,.. Qh5
Cosmos_IV,19,11,Bxh7,.. Bf6
Cosmos_IV,19,11,Bf5,.. Bg5
Cosmos_IV,19,12,Qa5+,.. b6
