prediction_class_0,prediction_class_1,prediction_class_2,IsSunday,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,TimeOfDay,GameOfDay,GameOfWeek,EloDifference,TimeSinceLast
0.39618984,0.13843553,0.46537465,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4165925,0.1376321,0.44577536,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.31916368,0.24251235,0.43832392,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.48640957,0.10221911,0.4113713,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.56450135,0.08102651,0.35447213,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.53211457,0.106039375,0.36184603,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.51017725,0.15177393,0.3380488,0,0,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.45459884,0.12347159,0.42192954,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.47566703,0.122153476,0.40217948,0,1,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36408445,0.2241274,0.4117881,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.42492965,0.08221269,0.4928576,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.50167596,0.06629453,0.4320295,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4722663,0.086752646,0.44098106,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.44726762,0.12800966,0.42472276,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3963657,0.09911213,0.5045222,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4051574,0.12200037,0.47284225,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3298177,0.17934148,0.49084082,1,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.48382673,0.07276224,0.44341105,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.5607966,0.05760419,0.38159916,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.5285904,0.07643823,0.39497137,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.5175929,0.11032193,0.37208515,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.45451793,0.08834386,0.45713818,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.46377474,0.10855231,0.42767298,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.37507188,0.16523173,0.4596964,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
0.35567987,0.075230375,0.5690897,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.42997745,0.05922046,0.51080203,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.40665078,0.0767797,0.51656955,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36904085,0.1099539,0.5210053,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.33150762,0.08639647,0.5820959,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3436037,0.10677409,0.54962224,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.27626547,0.15656877,0.5671658,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41356432,0.067486875,0.5189488,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4906915,0.05214072,0.45716774,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4637203,0.06841071,0.46786895,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4383989,0.09654986,0.46505123,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.38787425,0.07798944,0.5341363,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.40092483,0.09611988,0.50295526,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.319098,0.14541951,0.5354825,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3465973,0.052462056,0.60094064,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4191293,0.04131053,0.53956014,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3948125,0.05409348,0.55109406,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36428115,0.07776252,0.55795634,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.32370073,0.060371596,0.6159277,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.33027032,0.09354199,0.57618773,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.2754628,0.11171924,0.61281794,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4037873,0.04715362,0.5490591,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.47946733,0.03645977,0.48407286,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4513234,0.04831535,0.50036126,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.43315125,0.068346955,0.49850175,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.37934026,0.054583345,0.5660764,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.38658857,0.08447502,0.5289364,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3180059,0.10370988,0.57828426,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3407368,0.101971254,0.557292,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41506907,0.080885604,0.5040453,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.38976187,0.10412354,0.5061146,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.34907585,0.147157,0.5037672,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3160897,0.1165568,0.56735355,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3351467,0.116849355,0.548004,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.25638065,0.2055837,0.53803563,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.39783832,0.09185601,0.51030564,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.47557342,0.071500815,0.4529257,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4464098,0.09318081,0.46040937,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41736796,0.13005471,0.45257735,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3714475,0.105673745,0.5228787,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.39195016,0.105430074,0.5026198,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.29760218,0.19189315,0.51050466,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.33483902,0.07171023,0.5934507,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.40726724,0.05679588,0.5359369,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3815772,0.07397095,0.5444519,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.34870833,0.10532242,0.54596925,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.31163096,0.082234584,0.6061345,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.32246354,0.102471024,0.57506543,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.25987902,0.1491286,0.59099233,1,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.39135733,0.06466372,0.5439789,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.46737123,0.050285373,0.48234338,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4376845,0.06629536,0.49602008,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41671953,0.09303539,0.49024507,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36643377,0.07460219,0.558964,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.37824664,0.092733756,0.5290196,0,1,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.30117744,0.1389736,0.55984896,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.38598663,0.08266886,0.5313445,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.46117458,0.06746328,0.4713621,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4360219,0.087439775,0.47653833,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.395085,0.12502675,0.4798882,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.35874102,0.099302314,0.54195666,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3695114,0.121958405,0.5085302,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.29689038,0.17871074,0.52439886,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4501682,0.07298403,0.4768478,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.5270871,0.05836705,0.4145459,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.49864143,0.07666082,0.4246977,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.47059157,0.10800485,0.42140365,0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.42158246,0.08833735,0.4900802,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4331201,0.10821204,0.4586678,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3458406,0.16424479,0.48991463,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.37807277,0.057947055,0.56398016,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.45202583,0.047320783,0.5006534,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.42617562,0.06201813,0.51180625,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.39300168,0.089105405,0.5178929,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3527133,0.069869354,0.5774174,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.35691217,0.10736787,0.53572,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.2989712,0.1287865,0.5722423,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.44171894,0.05124898,0.5070321,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.5177295,0.041027475,0.44124296,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.488415,0.05448832,0.45709673,0,0,0,0,1,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.46817517,0.07698481,0.45484,0,0,0,1,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4149969,0.062229037,0.52277404,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.419691,0.09557096,0.4847381,0,1,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.34783387,0.118215345,0.5339508,1,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36953396,0.11046935,0.5199967,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4446461,0.090789214,0.46456468,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41716862,0.11676967,0.46606174,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.372671,0.16460977,0.46271923,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.34122205,0.13183574,0.5269422,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36073667,0.1317803,0.507483,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.27429396,0.23045634,0.49524966,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.43307093,0.09800085,0.46892822,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.51058984,0.078917876,0.4104923,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4795664,0.10290855,0.41752505,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.44728446,0.14328498,0.4094306,0,0,0,1,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.40310043,0.117894284,0.47900525,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.42390093,0.11722167,0.45887738,0,1,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.32144645,0.21307972,0.46547386,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.36512423,0.0781114,0.55676436,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.43892363,0.06413501,0.49694133,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41139996,0.0835626,0.5050374,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.3754417,0.11881463,0.5057436,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.33899078,0.09372824,0.567281,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.34876162,0.11612294,0.5351155,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.28107145,0.16899563,0.5499329,1,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.42821002,0.0693448,0.50244516,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.50458986,0.05581206,0.43959808,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.47339886,0.07371557,0.45288557,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.4499203,0.103264235,0.44681546,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.40048233,0.083820336,0.51569736,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.41106787,0.10360631,0.4853258,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.32856378,0.15586172,0.51557446,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
0.33184078,0.06743142,0.6007278,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.40380788,0.05343176,0.5427604,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.38088134,0.06908968,0.550029,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3614523,0.10346322,0.5350845,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.30383277,0.076073915,0.62009335,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.32171384,0.09604536,0.5822408,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.25858077,0.1407905,0.60062873,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.37771657,0.061882243,0.5604012,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.45284352,0.048310366,0.4988461,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.42612422,0.06311433,0.51076144,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.41954753,0.09276561,0.4876869,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3478831,0.07022665,0.5818902,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.36711243,0.088363536,0.5445241,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.29055622,0.13293903,0.5765047,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.33685616,0.048985023,0.6141588,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.4084318,0.038675062,0.55289316,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.38366976,0.05050219,0.565828,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3706758,0.076019764,0.55330443,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.30915266,0.05539374,0.63545364,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.32189202,0.08758825,0.5905197,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.26816797,0.10448899,0.62734306,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.38292375,0.04489504,0.57218117,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.45750007,0.034927703,0.50757223,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.428896,0.04609703,0.52500695,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.4290922,0.06797575,0.502932,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3534744,0.05106378,0.59546185,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.36725506,0.08056952,0.5521754,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.30068642,0.09845154,0.600862,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.34038997,0.09383015,0.56577986,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.41431645,0.07436866,0.51131487,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.38880357,0.095672406,0.515524,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.36396268,0.14132692,0.4947104,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.313581,0.106508404,0.57991064,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3352493,0.10766292,0.5570878,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.25831002,0.19078822,0.5509018,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3869232,0.085991934,0.5270849,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.46378714,0.067118734,0.46909416,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.4345072,0.08730151,0.47819132,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.42243394,0.12670617,0.45085987,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.35848916,0.098169744,0.5433411,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.381562,0.09879405,0.51964396,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.29049152,0.18029714,0.52921134,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3482768,0.06870312,0.5830201,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.4216959,0.05416811,0.52413595,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3948422,0.070503265,0.53465456,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
0.3775366,0.105032675,0.5174307,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0
